timestamp,Physic_1,Physic_2,Physic_3,Physical_4
8.45,24,32,19,12132
10.06,24,31,19,12131
10.05,23,29,19,11615
9.8,22,27,19,11612
10.01,23,26,20,11609
10.11,23,25,20,11608
10.06,22,24,20,10837
9.8,22,23,20,10836
10.04,21,23,21,10838
10.07,22,24,21,10840
10.08,22,24,21,10329
9.77,22,25,21,10331
10.04,21,25,21,10332
10.07,21,26,21,10334
10.06,20,26,21,10334
10.27,20,26,22,10337
9.49,21,26,22,10337
10.16,20,26,22,10338
10.05,20,26,22,9825
9.89,20,26,22,9827
9.85,20,26,22,9826
10.14,20,26,22,9826
10.05,19,26,22,9827
9.83,19,25,22,9826
10,19,26,22,9827
10.05,19,26,22,9828
10.18,19,25,22,9827
9.77,19,25,22,9828
9.95,19,25,22,9828
10.12,18,25,22,9827
10.07,18,25,22,9828
9.85,18,25,22,9828
9.92,19,25,22,9827
10.08,19,25,22,9828
10.1,19,25,22,9316
9.86,19,25,22,9317
10.41,18,25,23,9318
9.7,18,25,23,9318
10.07,18,25,23,9317
9.84,18,25,23,9317
9.87,18,25,23,9318
10.09,18,25,23,9318
10.1,18,25,23,9318
9.9,18,25,23,9317
9.87,18,26,23,9319
10.07,18,26,23,9322
10.1,17,26,23,9322
10,17,26,23,9322
9.86,17,26,24,9324
10,17,26,23,9324
10.15,17,26,24,9324
9.84,17,26,24,9325
9.92,17,26,24,9326
11.14,17,26,23,9324
9.35,17,26,23,9324
9.62,17,25,23,9323
9.86,17,25,23,9323
10.03,17,25,23,9322
10.26,17,25,23,9322
10.16,17,25,23,9321
9.58,17,25,23,9322
9.97,17,25,23,9322
10.14,17,25,23,9322
9.9,17,25,24,9325
9.97,16,24,24,9323
9.98,16,24,24,9327
10.15,16,24,24,9327
10.12,16,24,24,9328
9.7,15,24,24,9330
9.97,15,24,24,9330
10.17,15,24,24,9332
9.84,15,24,24,9332
10.39,15,24,24,9332
9.56,15,24,24,9333
10.19,15,24,24,9331
9.83,15,24,24,9332
9.96,15,24,24,9332
9.98,15,24,24,9335
10.19,14,24,24,9080
9.83,14,24,24,9079
9.98,14,25,24,9081
9.97,14,25,24,9081
10.12,14,25,24,9083
9.89,14,25,24,9084
9.98,14,25,24,9084
9.99,14,25,24,9086
10.11,14,25,24,9086
9.89,14,25,24,9087
9.99,14,25,24,9087
9.97,14,25,24,9087
10.11,14,25,24,9088
9.89,14,25,24,9088
10.09,14,25,24,9089
9.96,14,25,24,9089
10.01,14,25,24,9088
9.92,13,26,26,9099
9.96,13,26,26,9099
10.07,13,26,25,9101
10.06,13,26,26,9103
9.87,13,26,26,9104
9.96,13,26,26,9104
10.08,13,26,26,9105
10.43,13,26,26,9105
9.5,13,26,26,9108
9.96,13,26,26,9106
10.08,13,26,26,9104
10.03,13,26,26,9103
10.35,13,25,25,9101
9.55,13,26,26,9102
10.06,13,26,25,9103
10.06,13,26,25,9104
9.85,13,26,26,9106
9.98,13,26,25,9104
10.24,13,26,26,9103
9.91,13,25,25,9101
9.83,13,25,25,9101
9.99,13,25,25,9100
10.05,13,25,25,9098
10.11,13,25,25,9098
10.29,13,25,25,9096
9.51,13,25,25,9096
10.07,13,24,24,9095
10.08,13,24,24,9095
10.48,12,24,24,9096
9.3,12,24,24,9096
10.12,12,24,24,9096
10.07,12,24,24,9096
9.79,12,24,24,9096
11.7,12,24,24,9097
8.39,12,24,24,9097
10.08,12,24,25,9098
9.87,12,24,25,9098
9.93,12,24,25,9098
10.08,12,24,25,9099
10.05,12,24,25,9099
9.8,12,25,25,9099
10.04,12,25,25,9100
10.01,12,25,25,9100
10.09,12,25,25,9099
9.86,12,25,25,9099
10.01,12,25,25,9099
10.05,12,25,25,9102
9.97,12,25,25,9102
10,12,25,25,9101
9.93,12,25,25,9101
10.05,12,25,25,9101
11.33,12,25,25,9103
8.58,12,25,25,9103
10.01,12,25,25,9103
10.1,12,25,25,9103
10.06,12,25,25,9103
9.8,12,25,25,9104
9.98,12,25,25,9104
10.46,12,25,25,9105
9.71,12,25,25,9104
9.86,12,25,25,9104
9.98,12,25,25,9104
10.07,12,25,25,9104
10.07,12,25,25,9105
10.43,12,25,25,9106
9.35,12,25,25,9106
10.11,12,25,25,9110
10.08,12,25,25,9110
9.95,12,25,25,9109
9.8,12,25,25,9110
10.11,12,25,25,9109
10.12,12,26,25,9115
9.84,12,26,25,9115
9.94,12,26,25,9115
10.14,12,27,42,9139
10.04,12,27,42,9139
9.89,12,27,50,9139
10.39,12,27,50,9139
9.59,12,27,53,9139
10.16,12,27,53,9139
9.79,12,27,55,9139
9.99,12,27,55,9139
10.02,13,30,56,9138
10.1,13,30,56,9138
9.84,15,34,58,9137
9.91,14,34,58,9137
10.1,14,34,62,9137
10.14,15,35,62,9137
9.88,15,35,63,9136
9.86,16,35,63,9136
10.18,16,35,63,9163
10.01,6,35,63,9163
9.92,7,38,63,9163
9.86,6,38,63,9163
10.04,6,38,62,9163
11.63,6,37,62,9163
8.38,6,37,64,9163
9.92,7,39,64,9163
10.03,6,39,64,9163
10.2,6,39,63,9163
9.89,6,38,64,9163
9.85,6,38,64,9163
10.04,7,39,65,9164
10.16,6,39,65,9164
9.92,6,39,66,9164
9.91,6,38,66,9164
9.97,7,38,66,9164
10.17,7,40,66,9164
9.88,7,40,66,9164
10.03,7,40,66,9164
11.72,7,40,65,9164
8.34,7,40,65,9164
9.84,7,41,65,9165
9.98,7,41,65,9165
10,7,41,64,9165
10.52,7,41,64,9421
9.55,7,41,64,9421
9.92,7,42,64,9421
9.95,7,42,64,9421
10.54,7,42,64,9421
9.98,7,43,63,9422
9.54,7,43,63,9422
11.62,7,43,63,9422
8.44,7,43,63,9422
9.86,7,44,62,9423
9.96,6,44,62,9423
9.99,6,44,62,9423
10.09,7,45,62,9935
9.92,7,45,62,9935
10.41,7,45,62,9935
9.64,7,45,61,9935
10.03,7,46,61,10448
9.89,7,46,61,10448
10.02,7,46,61,10448
10.04,6,46,60,10448
10.02,6,46,60,10448
9.89,7,47,60,10449
9.97,7,47,60,10449
10.1,7,47,60,10449
9.99,7,47,60,10961
9.94,7,47,61,10961
9.92,7,47,61,10961
10.07,7,47,61,10961
10.04,7,47,61,10961
9.89,7,47,61,10961
9.94,7,47,61,10960
10.11,7,47,61,10960
9.94,7,48,61,10448
9.98,7,48,61,10448
9.97,7,49,61,10448
10.09,7,49,61,10448
10.11,7,49,61,10448
9.79,7,49,61,10448
10,7,49,61,10448
10.05,7,49,61,10448
10.08,7,49,61,10448
10.68,7,49,61,10447
9.19,7,49,61,10447
10.04,7,50,63,10447
10.07,7,50,63,10447
9.81,7,50,62,10447
10,7,50,62,10447
10.14,7,50,62,10447
10,7,51,62,10447
9.8,7,51,62,10447
11.8,7,51,62,10447
8.31,7,51,62,10447
10.07,7,51,62,10447
9.78,7,51,62,10447
10,7,51,61,10447
10.21,7,51,61,10447
10.29,7,51,61,10447
9.47,7,51,61,10447
10.02,7,51,61,10447
11.7,7,52,61,10447
8.47,7,52,61,10447
9.78,7,52,61,10447
10.05,7,52,61,10447
10.06,7,52,61,10447
10.04,7,53,61,10960
9.81,7,53,61,10960
10.04,7,53,61,10958
10.06,7,53,61,10958
10.51,7,53,61,10958
9.35,7,53,61,10958
10.08,8,54,61,10958
10.04,8,54,61,10958
10.07,7,54,61,10958
9.81,7,54,60,10958
10.02,7,54,60,10958
10.08,7,54,60,10958
10.43,7,54,60,10958
9.4,8,54,60,10959
10.49,8,54,60,10959
9.66,8,54,60,10959
10.03,8,54,60,11215
11.28,8,55,60,11215
8.54,8,55,60,11215
10.08,8,56,59,11212
10.07,8,56,59,11468
9.79,8,55,59,11471
9.97,8,55,59,11471
10.08,8,55,59,11471
10.12,8,55,59,11471
10.1,8,55,59,11471
9.66,8,56,59,11468
10.48,8,56,59,11468
9.71,8,56,59,11468
9.94,8,56,59,11468
10.77,8,55,59,11468
9.28,8,55,59,11468
10.02,8,56,59,11468
9.83,8,56,60,11468
10.01,8,56,60,11467
10.01,8,56,60,11467
10.12,8,56,60,10955
9.82,8,56,60,10955
9.94,8,56,60,10955
10.88,8,56,61,10954
9.35,9,56,61,10442
9.81,9,56,61,10442
9.94,9,56,61,10442
10.06,9,56,61,10442
10.13,9,57,61,9929
9.82,9,57,61,9929
10.8,9,57,61,9928
9.2,9,57,62,9928
10.11,9,57,62,9417
9.86,9,57,62,9417
9.92,9,57,62,9417
10.17,9,58,62,9415
10.06,9,58,62,9415
9.9,9,59,63,9415
9.87,9,59,63,9415
10.01,9,59,63,9415
10.16,9,59,63,9415
9.85,9,59,63,9415
11.06,9,60,63,9412
8.9,11,60,63,9412
10.02,11,60,63,9413
9.99,10,60,63,9413
10.33,10,60,63,9413
9.64,10,60,62,9413
10.03,10,60,62,9413
9.94,10,60,62,9413
9.98,10,60,62,9413
10.02,10,59,62,9415
10.12,9,59,62,9415
9.9,9,59,62,9415
9.91,10,60,62,9413
10.02,10,60,62,9413
10.19,10,60,62,9413
9.88,10,60,62,9413
9.9,10,60,62,9413
9.99,10,60,62,9413
10.16,10,60,62,9413
10.23,10,60,62,9413
9.65,10,60,62,9413
9.93,10,60,62,9414
10.13,10,60,62,9926
9.86,10,60,63,9926
9.98,10,61,63,9926
9.99,10,61,64,9926
10.67,10,61,64,9926
9.37,10,61,64,9926
9.95,10,60,64,9926
9.98,10,60,64,9926
10.09,10,60,64,9926
9.91,10,60,63,9926
9.96,10,60,63,9926
10.19,10,60,63,9926
9.93,10,60,63,9926
9.92,10,60,63,9926
10,10,60,63,9926
10.09,10,60,63,9926
9.95,10,60,63,9926
9.9,10,60,63,9926
9.98,10,59,63,9926
10.08,10,59,63,9926
10.04,10,60,63,9926
9.88,10,60,63,9926
10.04,10,60,63,9926
10,10,60,63,9926
10.43,10,60,63,9926
9.48,10,59,63,9926
10.04,10,59,63,9926
11.07,10,60,63,9926
9.05,10,60,63,9926
9.85,10,60,63,9927
9.93,10,60,63,9927
10.11,10,60,63,9927
10.05,10,60,63,10439
9.83,10,60,63,10439
10.26,10,61,63,10439
9.79,10,61,63,10439
10.09,10,61,63,10439
9.81,10,61,63,10439
10,10,61,63,10439
10.07,10,61,62,10439
10.04,10,61,62,10439
9.93,10,61,54,10439
10.05,10,61,54,10441
9.98,10,60,26,10441
10.04,10,60,26,10441
9.84,10,61,20,10441
9.97,10,61,20,10441
10.12,10,60,20,10441
10.03,10,55,20,10912
9.8,10,54,20,10909
9.99,9,52,19,10919
10.08,8,51,20,10914
10.11,9,50,19,10897
9.78,10,48,19,10893
10.04,10,46,19,10896
10.07,9,45,19,10894
11.18,9,44,19,11146
8.68,9,42,19,11108
10.08,27,41,18,11112
10.06,26,40,18,11109
10.03,25,39,18,11625
9.79,24,38,18,11621
10.06,24,36,18,11623
10,23,35,18,11619
10.12,23,34,18,11617
9.79,23,33,18,11618
10.1,23,32,18,11615
9.97,23,32,18,11619
10.09,23,30,18,12127
9.8,22,28,19,12126
9.99,22,26,19,12122
10.11,21,25,19,12118
10.08,23,23,19,11603
9.8,23,23,19,11603
10.05,23,23,19,11603
10.72,22,23,19,11603
9.39,23,23,19,11347
9.83,23,22,20,11347
9.94,22,22,20,11347
10.12,22,22,20,11348
10.08,22,22,20,10836
9.87,22,22,20,10836
9.91,22,22,21,10836
10.08,22,22,21,10837
10.05,21,22,21,10325
9.9,21,22,21,10327
9.93,20,23,21,10330
10.1,21,23,21,10330
10.17,20,23,21,10331
9.76,20,23,21,10332
10.25,20,23,21,10332
9.9,20,23,21,10333
10.07,20,23,21,10333
10.87,19,23,21,10334
8.82,20,23,21,10334
10.17,20,23,22,10335
10.04,20,23,22,10334
9.87,20,23,22,10334
9.87,19,23,22,10334
10.09,19,23,22,10335
10.41,18,23,22,9824
9.63,19,23,22,9824
9.86,19,24,22,9826
10.06,19,24,22,9826
10.14,19,24,22,9826
9.82,19,24,22,9827
9.92,19,24,22,9827
10.58,18,24,22,9829
9.68,18,24,22,9829
9.8,18,24,23,9829
9.91,18,25,23,9831
10.02,18,25,23,9832
10.19,17,25,23,9321
9.9,17,25,23,9321
11.56,17,25,23,9322
8.33,17,25,23,9323
10.24,17,25,23,9323
9.78,17,25,23,9323
9.93,17,25,23,9323
10.45,17,25,23,9323
9.72,17,24,23,9321
9.85,17,24,23,9322
10,17,24,23,9322
9.99,17,24,23,9322
10.15,17,24,23,9322
9.88,17,24,23,9322
10.95,17,24,23,9322
9.06,17,24,23,9323
10.09,17,24,23,9323
9.93,17,24,23,9323
9.87,17,24,23,9323
10.11,16,24,23,9325
10.05,16,24,23,9325
9.77,16,25,23,9327
10.04,16,25,23,9327
9.98,16,25,23,9327
10.19,16,24,23,9328
9.58,16,24,23,9328
10.33,16,25,23,9330
9.92,16,25,23,9330
10.07,16,24,24,9329
9.92,16,24,23,9329
9.93,16,24,23,9329
10.83,15,24,23,9332
9.66,15,24,23,9332
9.58,15,24,24,9332
9.91,15,24,24,9332
10.09,15,24,24,9332
10.03,15,24,24,9333
9.97,15,24,24,9333
9.96,15,24,24,9335
9.95,15,24,24,9336
10.47,15,24,24,9336
9.61,15,24,24,9336
9.91,15,24,24,9336
10.09,14,24,24,9337
9.95,14,24,24,9337
9.83,14,24,24,9338
10.14,14,24,24,9339
9.86,14,24,24,9339
10.12,14,24,24,9340
9.89,14,24,24,9342
9.92,14,24,24,9344
10.08,14,24,24,9344
10.2,14,24,24,9344
9.78,13,24,24,9344
9.91,13,24,24,9344
10.09,13,24,24,9347
10.16,13,24,24,9091
9.85,13,24,24,9091
9.94,13,24,24,9091
9.99,13,24,24,9091
10.25,13,24,24,9092
9.81,13,24,24,9092
9.96,13,24,24,9092
10.05,13,24,24,9095
9.91,13,24,24,9095
10.09,13,25,24,9096
9.83,13,25,24,9096
10.16,13,25,24,9096
10.08,13,25,24,9101
9.79,13,25,24,9101
9.99,13,25,24,9100
10.13,13,25,24,9100
10.11,13,25,24,9100
9.66,13,25,24,9102
10.12,13,25,24,9102
9.89,12,25,24,9104
10.14,12,25,24,9104
9.86,12,25,24,9104
9.65,12,25,24,9106
10.5,12,25,24,9106
10,12,25,24,9107
9.83,12,25,24,9107
10.13,12,25,24,9107
9.89,12,25,24,9108
10.1,12,25,24,9106
9.89,12,25,24,9105
9.61,12,24,24,9104
10.4,12,24,24,9102
10.05,12,24,24,9103
9.94,12,24,24,9101
10.36,12,24,24,9100
9.65,12,24,24,9101
10.01,12,24,24,9100
9.98,12,24,24,9102
9.79,12,24,24,9102
10.21,12,24,24,9102
10.05,12,24,24,9103
10.2,12,24,24,9103
9.58,12,24,24,9105
10.32,12,24,24,9105
9.77,12,24,24,9105
11.32,12,24,24,9106
8.62,12,24,24,9106
9.89,12,24,24,9107
10.12,12,24,24,9107
9.9,12,24,24,9107
10.08,12,24,24,9112
9.91,12,24,24,9111
10.12,12,25,24,9112
9.88,12,25,24,9114
10.12,12,25,24,9114
9.87,12,25,24,9117
10.14,12,25,24,9117
9.87,12,25,24,9117
10.92,12,25,24,9117
9.08,12,25,24,9117
10,12,25,24,9117
10,12,25,24,9114
9.88,12,25,24,9114
10.11,12,25,24,9117
10.15,12,25,24,9117
9.86,12,25,24,9114
9.92,12,25,24,9114
10.07,12,25,24,9114
10.16,12,25,24,9120
9.83,11,25,24,9119
9.52,11,25,24,9119
12.11,11,25,24,9123
8.28,11,25,24,8867
10.05,11,25,25,8870
9.81,11,25,25,8870
10.17,11,25,25,8869
10.18,11,25,24,8868
9.8,11,25,24,8868
9.51,11,25,24,8868
10.97,11,25,24,8866
9.5,11,25,24,8866
9.98,11,25,24,8868
9.8,11,25,24,8868
10.1,11,25,24,8868
10.16,11,25,24,8871
9.84,11,25,24,8869
9.94,11,25,24,8869
10.05,11,25,24,8869
10.42,11,25,24,8869
9.56,11,25,25,8875
9.99,11,25,25,8875
10,11,25,25,8875
10.18,11,25,25,8870
9.85,11,25,25,8870
9.96,11,25,25,8882
10.03,11,25,25,8882
10.22,11,25,25,8882
9.75,11,25,25,8872
10.02,11,25,24,8868
9.97,11,25,24,8865
10.03,11,25,24,8872
9.96,11,25,24,8868
9.81,11,25,24,8868
10.27,11,25,24,8873
9.94,11,25,25,8882
9.96,11,25,25,8882
9.84,11,25,25,8882
10.16,11,25,24,8874
11.63,11,25,24,8871
8.35,11,25,24,8867
9.86,11,25,24,8864
10.11,11,24,24,8862
9.86,11,24,24,8860
10.11,11,24,24,8859
9.9,11,24,24,8857
10.09,11,24,24,8855
10.12,11,24,24,8856
9.85,11,24,24,8855
10.17,11,24,24,8862
10.08,10,24,24,8862
10.14,10,24,24,8862
9.61,10,25,24,8872
9.87,10,25,24,8872
10.14,10,25,24,8872
9.94,10,25,24,8869
10.04,10,25,24,8874
9.96,10,25,24,8874
10.53,10,25,24,8882
9.45,10,25,24,8882
9.83,10,25,24,8882
10.05,10,25,24,8872
9.96,10,25,24,8872
10.14,10,25,24,8872
9.86,10,25,24,8872
10.03,10,25,24,8872
10.2,10,25,24,8864
9.88,11,25,24,8864
9.88,11,25,24,8871
9.96,11,25,24,8869
10.05,11,25,24,8869
10.09,10,25,24,8873
9.91,10,25,24,8873
9.92,10,25,24,8873
10.08,10,25,24,8877
10.08,10,25,24,8877
9.92,10,25,24,8877
11.46,10,25,24,8873
8.53,10,25,24,8873
10.06,10,25,24,8882
9.94,10,25,24,8882
9.88,10,25,24,8882
10.13,10,25,24,8882
10,10,25,24,8882
9.99,10,25,24,8882
9.84,10,25,25,8882
10.16,10,25,25,8882
9.99,10,25,25,8882
11.48,10,25,25,8882
8.32,10,25,25,8882
10.2,10,25,25,8882
9.96,10,25,26,8882
10.04,10,25,26,8882
9.8,10,25,26,8882
10.19,10,25,26,8882
9.94,10,25,26,8882
10.07,10,25,26,8878
9.75,11,25,26,8878
10.25,11,25,26,8878
9.94,11,25,26,8878
10.28,11,25,26,8878
9.48,11,25,26,8878
10.53,11,25,25,8878
9.61,11,25,25,8878
10.17,11,26,25,8878
9.82,11,26,25,8878
10.18,11,25,25,8875
10.09,10,25,25,8871
9.9,10,25,25,8866
9.61,10,25,25,8862
10.39,10,25,25,8857
9.79,10,25,25,8854
10.22,10,25,25,8854
9.55,10,25,25,8858
10.44,10,25,25,8857
9.76,10,25,25,8601
11.2,10,25,25,8604
8.58,10,25,25,8603
10.47,10,25,25,8613
9.71,10,25,25,8613
10.28,10,25,25,8613
9.49,10,25,25,8621
10.53,11,25,25,8621
10.14,11,25,25,8621
9.84,11,25,25,8621
9.47,11,25,25,8621
10.53,11,25,25,8621
9.72,11,25,25,8621
10.5,11,25,25,8621
9.23,11,25,25,8621
10.55,11,25,25,8621
9.59,11,25,25,8621
10.41,11,25,25,8621
9.46,11,25,26,8621
10.73,11,25,26,8621
9.29,11,25,26,8621
10.69,11,25,26,8622
9.3,11,25,26,8622
10.69,11,25,26,8622
9.33,11,25,26,8622
10.67,11,25,26,8622
9.29,11,25,26,8622
10.78,11,25,26,8622
9.27,11,25,26,8622
10.5,11,25,26,8622
9.58,11,25,26,8622
10.58,11,25,26,8622
9.36,11,26,26,8622
9.97,11,26,26,8622
9.97,11,26,26,8622
10.55,11,25,26,8618
9.49,11,25,26,8618
10.44,11,25,26,8619
9.26,11,26,26,8619
10.7,11,26,26,8619
9.57,11,26,25,8619
10.45,11,25,25,8619
9.27,11,25,25,8619
10.75,11,25,25,8619
9.49,11,26,25,8619
10.5,11,26,25,8619
9.27,11,26,25,8617
10.95,11,26,25,8619
9.26,11,26,25,8619
10.51,11,26,25,8620
9.32,11,26,25,8620
10.65,11,26,25,8620
9.51,11,26,25,8620
10.52,11,26,25,8620
9.24,11,26,25,8620
10.73,11,26,25,8620
9.27,11,26,25,8620
10.77,11,26,25,8620
9.26,11,26,25,8620
10.69,11,25,25,8617
10.06,12,25,25,8105
9.98,12,25,25,8105
9.25,11,25,26,8105
11.05,12,25,26,8105
8.94,12,25,26,8105
10.76,11,24,26,8105
10.81,11,24,26,8105
9.14,11,24,26,8106
9.27,11,25,26,8106
10.71,11,25,26,8106
9.26,11,25,26,8106
10.72,12,25,26,8106
9.27,11,25,26,8106
10.72,11,25,26,8106
9.26,11,25,26,8106
10.72,11,25,26,8106
9.32,11,25,26,8106
10.66,11,25,26,8106
9.28,11,25,26,8106
10.7,11,25,26,8106
9.24,11,25,26,8106
10.91,12,26,27,8106
9.25,12,26,27,8106
10.7,12,26,27,8106
9.29,12,26,27,8106
9.86,12,26,27,8107
9.98,12,26,28,8107
9.99,11,26,29,8103
10,13,26,29,7591
9.99,13,26,28,7591
10.16,13,27,28,7591
11.08,13,27,28,7591
8.78,13,27,28,7591
9.97,14,28,28,7590
10.02,14,28,28,7590
9.93,14,28,27,7590
10.07,14,28,27,7579
9.95,14,29,28,7590
10.06,14,29,28,7590
9.95,14,29,29,7590
10.27,14,29,28,7590
10.54,14,28,27,7569
9.26,14,28,27,7567
10.01,15,28,27,7560
9.99,15,28,27,7558
10,15,28,27,7558
9.99,15,28,27,7555
9.93,15,28,27,7555
10.07,15,28,27,7556
9.91,14,28,27,7555
10.11,16,28,27,7554
9.88,16,28,27,7553
10.08,16,28,27,7041
9.92,15,28,27,7042
10.08,15,28,27,7042
9.92,15,28,27,7043
10.09,15,28,27,7049
9.92,15,28,27,7048
10.07,15,28,27,7048
9.91,15,28,27,7053
10.22,15,28,27,7053
9.79,15,28,27,7053
10.1,15,28,27,7058
9.87,15,28,27,7058
10.12,15,28,27,7056
9.89,15,28,27,7056
10.23,15,28,27,7057
9.8,15,28,27,7058
10.07,15,28,27,7059
9.95,15,28,27,7060
10.27,15,28,27,7063
9.69,15,28,27,7059
10.09,15,28,27,7062
9.91,15,28,27,7063
10.25,15,28,27,7067
9.73,15,28,27,7067
10.1,15,28,27,7060
9.91,15,28,27,7058
10.26,15,28,27,7060
9.75,15,28,27,7061
10.1,15,28,27,7059
9.91,15,28,27,7059
10.09,15,28,27,7058
11.03,15,28,27,7055
8.96,15,28,27,7057
9.92,15,28,27,7058
10.22,15,28,27,7057
9.76,15,28,27,7056
10.33,15,28,27,7058
9.67,15,28,28,7068
10.21,14,28,27,7060
9.8,14,28,27,7058
10.32,15,28,27,7056
9.66,15,28,27,7054
9.99,15,27,27,7051
10,15,28,27,7051
10.34,15,27,27,7048
9.67,15,27,27,7045
10,15,27,27,7041
9.99,15,27,27,7041
10.16,15,27,27,7040
9.88,15,28,37,7057
9.01,15,29,37,7076
10.98,15,29,48,7076
10.22,15,29,47,7076
9.76,15,29,54,7076
9.97,15,29,54,7076
10.02,15,29,57,7077
10.21,15,29,57,7077
9.79,15,31,59,7076
10,16,31,58,7076
10.01,16,31,60,7076
10.22,17,34,59,7075
9.79,18,34,62,7075
9.99,18,34,62,7075
9.99,19,37,65,7074
10.11,19,37,65,7074
9.88,19,37,65,7073
9.98,20,38,65,7073
9.32,20,38,66,7072
10.71,21,38,66,7072
9.99,21,38,67,7089
9.96,14,41,68,7088
10.03,15,41,68,7088
9.99,15,41,68,7088
9.31,15,43,67,7087
11.06,16,43,67,7087
8.89,16,43,67,7087
10.76,17,45,67,7603
9.28,14,45,67,7603
10.79,14,45,67,7603
9.94,15,47,67,7603
9.04,15,47,67,7603
10.23,15,47,67,7603
10.73,15,47,67,7603
9.24,15,47,67,7603
10.76,15,47,67,7603
9.27,15,47,66,7603
10.74,15,48,66,7607
9.24,13,48,66,7607
10.75,13,48,66,8119
9.04,13,48,66,8119
10.95,14,48,66,8119
9.26,14,48,66,8119
10.75,14,48,66,8119
9.05,14,48,66,8119
10.97,14,48,66,8119
9,14,48,68,8123
10.98,12,48,68,8635
9.03,12,48,71,8635
11.15,12,49,72,8635
8.83,12,49,75,8635
10.99,12,49,74,8635
8.99,11,46,73,8640
11.15,10,46,73,8640
8.88,10,46,78,8640
11.09,10,47,81,8641
8.83,10,47,82,8641
11.15,10,47,81,8641
8.92,10,47,86,8641
11.07,10,47,88,8641
9.87,11,49,93,8641
10.19,10,49,92,8641
8.86,10,49,95,8641
11.19,11,52,92,8641
9.78,11,52,101,8641
10.21,11,52,101,8641
8.74,12,58,106,8636
11.22,14,58,106,8636
8.71,14,58,110,8636
11.23,15,64,110,8630
8.82,18,64,110,8630
11.03,18,64,110,8630
8.97,20,72,110,8628
11.12,22,72,110,8628
8.9,22,72,109,8628
11.26,25,81,109,8875
8.6,31,81,109,8875
11.24,33,87,109,8874
8.83,35,87,108,8874
11.33,35,87,108,8874
8.61,40,97,107,8598
11.22,50,97,107,8598
8.78,50,97,107,8599
11.21,51,102,107,8850
8.78,55,102,106,8851
11.14,55,103,106,8849
8.83,56,103,106,8849
11.27,56,103,106,9105
8.59,56,103,104,9108
10.52,54,103,104,9108
9.61,53,102,103,9110
11.27,55,102,103,9878
10.91,55,102,103,9882
8.22,51,102,103,9882
9.55,50,101,102,9888
11.22,47,101,102,11168
8.67,47,102,104,11169
10.46,46,102,104,11169
9.62,46,102,104,11169
11.28,45,100,104,11679
8.58,45,100,104,11679
10.51,45,100,105,11681
9.69,43,100,105,11680
10.41,44,99,105,12447
9.6,44,99,105,12447
9.77,44,100,104,12446
10.19,44,100,103,12446
10.39,45,101,103,12700
9.59,45,101,104,12701
9.8,44,102,104,12445
10.18,44,102,104,12445
10.4,44,103,104,12442
9.54,47,103,104,12442
9.8,47,103,104,12443
10.13,46,103,104,12443
10.54,46,104,104,12697
9.33,47,104,105,12697
9.99,48,105,105,12697
10.16,48,105,104,12697
10.54,48,105,104,12953
9.28,48,105,104,12953
9.97,48,105,104,12954
10.11,47,105,104,12696
10.59,48,106,104,12952
9.43,48,106,104,12951
9.83,48,106,104,12951
11.68,48,106,104,12952
8.5,48,106,104,12952
10.31,49,107,104,12954
9.48,47,107,104,12954
10.08,47,107,103,12954
11.59,47,107,103,12954
8.37,47,107,103,12954
9.9,47,107,103,12954
10.12,47,106,92,12954
10.16,47,106,93,13210
9.79,47,106,74,13210
9.92,47,106,75,13210
10.1,47,106,56,13211
10.11,46,106,56,13211
9.92,45,105,41,13213
11.78,43,100,41,13219
8.15,38,100,12,13218
11.72,37,95,12,13481
8.36,35,89,12,13453
9.79,33,87,12,13466
10.05,30,85,12,13457
10.15,30,82,12,13467
9.88,25,80,12,13459
9.9,26,77,12,13444
10.1,31,75,12,13440
10.09,29,72,12,13189
9.84,26,70,12,13185
9.91,26,68,12,13180
10.04,26,65,12,13176
10.14,25,63,12,13181
9.94,22,61,12,13155
9.84,41,58,12,13159
10.07,38,56,12,13154
10.07,38,53,12,13154
9.93,38,51,12,13149
10,37,49,12,13151
9.98,36,46,12,12890
10.15,35,44,12,12123
9.81,34,43,12,12120
9.99,33,41,12,12120
9.99,33,39,12,12115
10.15,33,38,13,11349
9.94,31,38,14,11348
12.1,31,37,15,11351
7.86,29,36,15,11349
10.12,28,35,16,10326
9.82,28,34,16,10323
10.27,29,33,16,10321
9.69,28,32,17,10322
10.13,27,31,17,9808
9.87,26,30,18,9809
9.95,26,28,18,9807
10,26,29,18,9806
10.13,27,29,18,9294
9.88,27,29,18,9295
9.99,26,31,19,9297
9.97,26,31,19,9297
10.51,27,30,19,9040
9.5,27,32,20,9043
9.97,27,32,20,9043
10.1,26,32,21,9043
9.99,27,32,21,9043
9.9,27,32,21,9044
12.26,26,33,21,9044
7.78,27,33,21,9044
10.04,27,33,21,9044
9.88,27,32,21,9043
9.97,27,32,21,9043
10.09,27,32,21,9042
10.02,27,32,21,8786
9.89,27,31,21,8785
9.99,27,31,21,8785
10.06,27,30,22,8784
10.04,27,30,22,8784
9.89,27,30,22,8783
10.06,27,29,22,8782
9.98,26,29,22,8784
10.03,25,28,22,8783
9.89,25,28,22,8783
9.96,25,27,22,8782
10.42,25,27,22,8782
9.67,25,27,22,8782
9.9,25,27,22,8782
9.98,25,27,22,8782
10.06,24,26,22,8783
