Physic_1,Physic_2,Physic_3,Physic_4
114,7,112,7
112,7,112,7
112,7,112,7
112,7,110,6
111,6,109,6
110,6,110,6
110,6,110,6
108,6,108,6
108,6,107,6
108,6,107,6
107,6,107,6
106,6,106,6
106,6,105,6
105,6,105,6
104,6,104,6
103,6,103,6
103,6,103,6
103,6,103,6
102,6,101,6
101,6,101,6
100,6,100,6
100,6,100,6
99,6,100,6
98,6,98,6
98,6,98,6
98,6,97,6
98,6,97,6
98,6,96,6
98,6,96,6
98,6,96,6
97,6,94,6
96,6,95,6
93,6,94,6
94,5,94,6
97,6,94,6
95,6,93,5
94,6,93,5
97,5,92,6
97,6,91,5
94,6,92,5
92,6,94,5
92,5,92,6
89,5,91,5
92,5,92,5
92,5,92,5
90,5,91,5
91,5,92,5
91,5,90,5
89,5,89,5
89,5,89,5
88,5,89,5
88,5,89,5
89,5,89,5
88,5,88,5
89,5,89,5
90,5,88,5
89,5,87,5
89,5,87,5
90,5,87,5
91,5,88,5
91,5,88,5
91,5,89,5
91,5,89,5
92,5,89,5
91,5,89,5
91,5,91,5
91,5,91,5
91,5,90,5
91,5,91,5
91,5,93,5
91,5,91,5
91,5,92,5
90,5,93,5
91,5,93,5
91,5,93,5
90,5,92,5
90,5,86,5
90,5,82,5
89,5,83,4
87,5,85,5
87,5,82,5
86,5,86,4
84,5,91,5
83,5,89,5
83,5,89,5
83,5,92,5
83,5,92,5
85,5,90,5
85,5,91,5
85,5,95,5
86,5,97,5
87,5,95,5
89,5,91,5
90,5,89,5
91,5,89,5
92,5,81,5
93,5,73,5
93,5,75,5
92,5,82,4
92,5,79,4
91,5,76,5
90,5,82,5
89,5,86,4
89,5,83,5
88,5,85,5
86,5,88,5
85,5,88,5
85,5,87,5
85,5,89,5
83,5,90,5
83,5,89,5
83,5,90,5
83,5,91,5
83,5,89,5
83,5,89,5
84,5,89,5
85,5,89,5
85,5,88,5
86,5,87,5
86,5,86,5
86,5,86,5
88,5,85,5
88,5,85,5
87,5,83,5
88,5,84,5
88,5,83,5
87,5,83,5
87,5,83,5
87,5,84,5
86,5,83,5
86,5,84,5
85,5,84,5
85,5,85,5
85,5,85,5
85,5,85,5
85,5,85,5
85,5,85,5
85,5,85,5
85,5,86,5
85,5,86,5
85,5,85,5
85,5,85,5
85,5,86,5
85,5,86,5
85,5,85,5
85,5,85,5
85,5,85,5
85,5,85,5
85,5,85,5
85,5,85,5
86,5,85,5
86,5,85,5
86,5,85,5
86,5,86,5
86,5,85,5
86,5,85,5
87,5,85,5
87,5,86,5
87,5,86,5
88,5,87,5
88,5,87,5
88,5,87,5
88,5,87,5
89,5,88,5
89,5,89,5
89,5,88,5
90,5,88,5
90,5,88,5
90,5,90,5
90,5,90,5
90,5,90,5
91,5,90,5
92,5,92,5
92,5,92,5
93,5,92,5
93,5,94,5
94,5,94,5
94,5,94,6
95,5,94,5
95,6,95,5
95,6,95,6
97,6,95,6
97,6,96,6
98,6,97,6
98,6,97,6
98,6,98,6
99,6,98,6
100,6,98,6
100,6,99,6
101,6,99,6
102,6,100,6
102,6,101,6
103,6,101,6
102,6,103,6
104,6,103,6
105,6,104,6
104,6,104,6
104,6,104,6
104,6,105,6
104,6,105,6
104,6,105,6
104,6,105,6
104,6,106,6
105,6,105,6
105,6,105,6
105,6,106,6
105,6,105,6
105,6,105,6
106,6,106,6
106,6,105,6
106,6,105,6
105,6,105,6
105,6,105,6
106,6,105,6
106,6,105,6
105,6,106,6
106,6,106,6
107,6,107,6
106,6,107,6
106,6,106,6
107,6,103,6
106,6,106,6
106,6,105,6
106,6,104,6
106,6,105,6
106,6,106,6
105,6,105,6
106,6,105,6
106,6,105,6
105,6,105,6
105,6,105,6
105,6,103,6
105,6,104,6
105,6,105,6
105,6,106,6
105,6,105,6
105,6,106,6
105,6,105,6
105,6,105,6
105,6,105,6
105,6,104,6
104,6,105,6
104,6,104,6
105,6,104,6
105,6,105,6
104,6,103,6
105,6,104,6
105,6,104,6
104,6,103,6
105,6,104,6
105,6,104,6
105,6,104,6
104,6,105,6
104,6,104,6
104,6,102,6
104,6,103,6
104,6,105,6
104,6,105,6
104,6,103,6
103,6,104,6
104,6,104,6
104,6,103,6
103,6,103,6
104,6,104,6
103,6,104,6
103,6,103,6
103,6,103,6
103,6,103,6
103,6,103,6
103,6,103,6
103,6,103,6
103,6,103,6
103,6,103,6
103,6,102,6
104,6,103,6
104,6,103,6
103,6,102,6
103,6,103,6
103,6,102,6
103,6,103,6
103,6,102,6
103,6,102,6
103,6,102,6
103,6,103,6
103,6,103,6
103,6,102,6
103,6,102,6
103,6,102,6
102,6,102,6
101,6,103,6
103,6,103,6
103,6,103,6
102,6,102,6
103,6,103,6
103,6,102,6
103,6,102,6
103,6,103,6
103,6,102,6
103,6,103,6
103,6,102,6
103,6,101,6
103,6,102,6
103,6,102,6
103,6,102,6
103,6,102,6
103,6,102,6
103,6,103,6
103,6,102,6
103,6,103,6
103,6,103,6
103,6,103,6
103,6,103,6
103,6,103,6
103,6,103,6
103,6,103,6
103,6,103,6
103,6,103,6
103,6,103,6
103,6,103,6
103,6,104,6
103,6,104,6
104,6,104,6
104,6,103,6
104,6,103,6
104,6,104,6
104,6,104,6
104,6,105,6
104,6,104,6
105,6,103,6
105,6,102,6
105,6,105,6
105,6,104,6
105,6,103,6
105,6,104,6
105,6,105,6
105,6,104,6
105,6,105,6
105,6,105,6
105,6,105,6
105,6,105,6
105,6,106,6
106,6,106,6
106,6,105,6
106,6,106,6
106,6,106,6
107,6,106,6
107,6,107,6
107,6,106,6
107,6,106,6
107,6,107,6
107,6,107,6
107,6,107,6
107,6,107,6
108,6,107,6
108,6,108,6
109,6,108,6
109,6,109,6
109,6,109,6
109,6,108,6
110,6,108,6
110,6,108,6
110,6,109,6
110,6,110,6
110,6,110,6
110,7,110,6
110,7,110,7
110,7,110,6
110,7,110,7
110,7,111,7
110,7,111,7
110,7,111,7
106,6,110,7
113,7,111,6
117,7,110,6
111,6,109,6
112,7,111,7
109,7,110,6
111,6,108,6
107,7,109,7
108,6,110,7
112,6,109,6
107,6,109,6
109,6,110,7
111,7,108,6
109,7,109,7
110,7,109,7
110,6,108,6
108,7,108,6
108,6,108,6
110,7,108,7
108,7,108,6
109,6,108,6
108,6,108,6
108,6,108,6
110,6,108,6
108,6,108,6
108,6,108,6
109,6,108,6
108,6,108,6
109,6,109,6
108,6,108,6
108,6,107,6
109,6,107,6
109,6,108,6
108,6,107,6
107,6,107,6
108,6,108,6
108,6,107,6
108,6,99,6
106,6,98,6
106,6,107,7
107,6,110,6
105,6,107,6
106,6,108,7
105,6,111,7
105,6,108,6
106,6,105,6
105,6,106,6
106,6,108,6
106,6,105,6
106,6,103,6
105,6,106,6
106,6,106,6
106,6,104,6
105,6,106,6
105,6,107,6
106,6,104,6
105,6,105,6
106,6,107,6
106,6,106,6
104,6,103,6
105,6,103,6
106,6,105,6
105,6,105,6
105,6,103,6
106,6,104,6
105,6,105,6
105,6,105,6
105,6,103,6
105,6,104,6
104,6,103,6
104,6,104,6
105,6,105,6
105,6,104,6
104,6,104,6
103,6,104,6
103,6,104,6
104,6,104,6
103,6,103,6
103,6,104,6
104,6,105,6
104,6,103,6
104,6,104,6
104,6,104,6
104,6,103,6
104,6,102,6
104,6,103,6
104,6,103,6
104,6,103,6
104,6,103,6
104,6,102,6
104,6,103,6
103,6,103,6
103,6,102,6
104,6,103,6
104,6,103,6
103,6,102,6
104,6,103,6
104,6,104,6
103,6,103,6
103,6,101,6
103,6,102,6
103,6,103,6
103,6,100,6
103,6,102,6
104,6,103,6
103,6,102,6
101,6,102,6
102,6,103,6
103,6,102,6
103,6,102,6
102,6,103,6
103,6,104,6
103,6,104,6
103,6,103,6
103,6,104,6
103,6,104,6
103,6,103,6
104,6,103,6
105,6,103,6
103,6,103,6
103,6,104,6
106,6,104,6
103,6,103,6
103,6,104,6
105,6,103,6
104,6,103,6
104,6,103,6
104,6,103,6
104,6,103,6
104,6,104,6
104,6,103,6
104,6,103,6
104,6,103,6
103,6,103,6
104,6,103,6
104,6,103,6
103,6,104,6
104,6,104,6
104,6,104,6
104,6,104,6
105,6,105,6
104,6,105,6
104,6,105,6
104,6,106,6
104,6,107,6
105,6,106,6
105,6,103,6
104,6,103,6
105,6,105,6
105,6,103,6
105,6,103,6
105,6,105,6
105,6,104,6
105,6,103,6
105,6,103,6
105,6,103,6
105,6,103,6
105,6,105,6
105,6,105,6
105,6,103,6
105,6,104,6
104,6,105,6
105,6,104,6
105,6,105,6
105,6,106,6
105,6,105,6
104,6,104,6
105,6,105,6
104,6,104,6
104,6,104,6
104,6,104,6
104,6,104,6
104,6,103,6
104,6,103,6
104,6,103,6
104,6,103,6
104,6,103,6
104,6,103,6
105,6,104,6
105,6,104,6
105,6,103,6
105,6,104,6
105,6,104,6
105,6,104,6
105,6,104,6
105,6,103,6
105,6,104,6
104,6,103,6
104,6,103,6
104,6,104,6
104,6,104,6
104,6,104,6
104,6,104,6
104,6,104,6
105,6,105,6
105,6,105,6
105,6,104,6
105,6,105,6
104,6,106,6
104,6,104,6
104,6,104,6
104,6,104,6
104,6,104,6
103,6,103,6
103,6,104,6
103,6,103,6
103,6,104,6
103,6,103,6
103,6,103,6
103,6,104,6
104,6,103,6
104,6,103,6
104,6,103,6
104,6,103,6
103,6,104,6
104,6,103,6
103,6,103,6
103,6,103,6
103,6,103,6
103,6,103,6
103,6,102,6
103,6,102,6
103,6,103,6
103,6,103,6
102,6,102,6
102,6,103,6
102,6,102,6
102,6,102,6
102,6,102,6
102,6,101,6
101,6,100,6
101,6,100,6
101,6,100,6
100,6,99,6
100,6,99,6
100,6,100,6
100,6,100,6
99,6,99,6
100,6,100,6
100,6,99,6
100,6,99,6
99,6,100,6
99,6,99,6
99,6,99,6
99,6,98,6
99,6,99,6
99,6,98,6
98,6,98,6
98,6,98,6
98,6,97,6
98,6,97,6
98,6,97,6
98,6,97,6
98,6,97,6
98,6,96,6
97,6,97,6
97,6,96,6
96,6,96,6
96,6,96,6
96,6,96,6
96,6,95,6
96,6,95,6
96,6,96,6
96,6,95,6
96,6,95,6
96,6,95,6
96,6,96,6
96,6,94,6
96,6,95,6
96,6,94,6
96,6,95,6
96,6,95,6
96,6,94,6
96,6,95,6
96,6,95,6
95,6,94,6
95,6,94,6
95,6,94,6
94,6,93,6
95,6,94,6
95,6,94,6
94,6,94,6
95,6,95,6
95,6,95,6
95,6,94,6
95,6,94,6
95,6,95,6
96,6,94,6
96,6,95,6
96,6,94,6
97,6,95,6
97,6,96,6
97,6,96,6
98,6,97,6
98,6,97,6
99,6,98,6
99,6,98,6
100,6,99,6
101,6,99,6
102,6,100,6
103,6,101,6
103,6,101,6
104,6,102,6
105,6,103,6
105,6,103,6
106,6,105,6
107,6,105,6
108,7,106,6
109,7,107,6
110,7,107,6
111,7,108,7
111,7,110,7
111,7,111,7
112,7,112,7
113,7,112,7
113,7,113,7
112,7,114,7
114,7,114,7
114,7,115,7
119,7,116,7
116,7,115,7
118,7,116,7
117,7,118,7
118,7,118,7
117,7,118,7
118,7,119,7
120,7,118,7
119,7,118,7
121,7,118,7
121,7,119,7
121,7,120,7
121,7,121,7
121,7,121,7
121,7,121,7
122,7,121,7
120,7,121,7
121,7,122,7
122,7,122,7
121,7,122,7
121,7,122,7
122,7,121,7
122,7,121,7
121,7,121,7
122,7,121,7
121,7,121,7
121,7,121,7
121,7,121,7
121,7,121,7
121,7,122,7
121,7,122,7
121,7,121,7
121,7,116,7
121,7,117,7
120,7,120,7
120,7,123,7
120,7,121,7
119,7,123,7
120,7,124,7
121,7,119,7
120,7,117,7
120,7,118,7
121,7,117,7
121,7,114,7
119,7,118,7
119,7,119,7
119,7,117,7
119,7,118,7
119,7,120,7
118,7,119,7
117,7,117,7
116,7,116,7
116,7,118,7
116,7,117,7
116,7,115,7
116,7,116,7
116,7,116,7
117,7,116,7
115,7,115,7
115,7,116,7
115,7,115,7
115,7,113,7
115,7,113,7
115,7,115,7
115,7,114,7
114,7,113,7
115,7,114,7
115,7,114,7
115,7,114,7
113,7,114,7
112,7,114,6
114,7,114,6
113,7,113,6
112,7,113,6
113,7,112,7
113,7,111,7
112,7,112,6
112,7,112,6
111,6,112,6
111,6,111,6
111,6,109,6
111,6,110,6
111,6,109,6
110,6,110,6
110,6,110,6
110,6,111,6
110,6,110,6
109,6,109,6
108,6,108,6
109,6,109,6
107,6,108,6
109,6,107,6
110,6,107,6
108,6,108,6
108,6,109,6
108,6,107,6
107,6,106,6
107,6,106,6
106,6,106,6
106,6,106,6
106,6,105,6
107,6,104,6
107,6,104,6
105,6,105,6
105,6,104,6
105,6,106,6
105,6,106,6
105,6,104,6
105,6,104,6
103,6,105,6
105,6,104,6
106,6,101,6
104,6,102,6
104,6,104,6
103,6,103,6
103,6,103,6
103,6,104,6
103,6,103,6
103,6,102,6
103,6,102,6
103,6,103,6
103,6,102,6
103,6,102,6
103,6,102,6
103,6,103,6
103,6,104,6
103,6,104,6
103,6,104,6
103,6,103,6
105,6,101,6
103,6,102,6
103,6,103,6
105,6,103,6
104,6,103,6
103,6,104,6
104,6,105,6
104,6,102,6
104,6,103,6
103,6,102,6
104,6,102,6
105,6,103,6
104,6,103,6
104,6,104,6
104,6,103,6
104,6,103,6
104,6,104,6
105,6,104,6
105,6,105,6
104,6,105,6
106,6,103,6
105,6,104,6
106,6,105,6
107,6,104,6
107,6,105,6
107,6,106,6
107,6,106,6
107,6,106,6
107,6,106,6
107,6,106,6
107,6,106,6
107,6,107,6
109,6,106,6
108,6,107,6
108,6,107,6
110,6,107,6
108,6,108,6
109,6,107,6
110,6,107,6
109,6,108,6
110,6,107,6
110,6,107,6
110,6,108,6
110,6,108,6
110,6,108,6
110,6,108,6
109,6,108,6
110,6,107,6
111,6,108,6
110,6,109,6
109,6,109,6
111,6,109,6
110,6,109,6
109,6,109,6
110,6,110,6
109,6,108,6
110,6,107,6
110,6,107,6
108,6,108,6
110,6,107,6
109,6,105,5
109,6,106,5
109,6,106,5
108,6,107,5
108,6,106,5
108,6,107,5
109,6,106,5
108,5,106,5
108,5,106,5
108,6,106,5
108,5,105,5
108,5,105,5
108,5,105,5
108,5,105,5
107,5,105,5
107,5,103,5
107,5,103,5
106,5,103,5
107,5,103,5
106,5,103,5
107,5,103,5
106,5,103,5
106,5,103,5
105,5,103,5
106,5,103,5
106,5,102,5
105,5,102,5
106,5,103,5
106,5,102,5
106,5,102,5
105,5,101,5
105,5,102,5
104,5,101,5
104,5,101,5
105,5,100,5
104,5,99,5
103,5,99,5
104,5,98,5
103,5,98,5
103,5,98,5
103,5,99,5
103,5,98,5
102,5,99,5
102,5,100,5
103,5,99,5
103,5,99,5
102,5,99,5
103,5,99,5
103,5,99,5
102,5,99,5
103,5,99,5
103,5,98,5
102,5,98,5
103,5,98,5
102,5,97,5
103,5,97,5
103,5,97,5
102,5,97,5
103,5,97,5
102,5,97,5
103,5,96,5
103,5,97,5
103,5,96,5
103,5,97,5
101,5,98,5
101,5,97,5
102,5,98,5
102,5,98,4
102,5,99,5
102,5,98,5
102,5,98,4
103,5,98,4
104,5,97,5
104,5,96,5
103,5,97,4
103,5,97,5
102,5,96,5
103,5,96,5
103,5,97,4
103,5,98,4
103,5,97,4
103,5,97,4
103,5,98,4
103,5,98,4
103,5,98,4
104,5,98,4
104,5,98,4
104,5,99,5
105,5,99,4
105,5,98,4
104,5,97,4
105,5,98,4
105,5,98,4
106,5,98,4
105,5,98,4
106,5,100,4
106,5,100,4
105,5,99,4
106,5,99,4
107,5,99,4
107,5,99,4
107,5,99,5
107,5,99,5
108,5,100,4
108,5,100,4
108,5,102,5
109,5,102,5
110,5,102,5
110,5,101,4
111,5,102,5
111,5,102,5
111,5,103,5
112,5,103,5
112,5,103,5
112,5,104,5
113,5,103,5
112,5,103,5
112,5,103,5
113,5,107,5
112,5,104,5
113,5,106,5
114,5,106,5
114,5,106,5
113,5,106,5
114,5,107,5
114,5,107,5
115,5,107,5
115,5,107,5
114,5,108,5
115,5,108,5
116,5,108,5
115,6,110,5
116,6,111,5
116,6,110,5
118,6,110,5
118,6,110,5
118,6,110,5
119,6,111,5
119,6,112,5
119,6,113,5
120,6,113,5
121,6,113,5
121,6,113,5
120,6,113,5
121,6,115,5
121,6,115,5
121,6,116,5
121,6,114,5
121,6,115,5
121,6,115,6
121,6,115,6
122,6,116,6
122,6,118,6
122,6,116,6
122,6,117,6
122,6,118,6
123,6,119,6
122,6,118,6
123,6,119,6
124,6,118,6
124,6,121,6
124,6,121,6
124,6,122,6
124,6,122,6
126,6,121,6
125,6,121,6
125,6,121,6
125,7,122,6
125,7,122,6
126,7,122,6
126,7,122,6
126,7,124,6
127,7,123,6
127,7,123,6
126,7,125,6
127,7,125,7
128,7,125,7
128,7,125,7
128,7,127,7
128,7,127,7
129,7,127,7
129,7,126,7
130,7,127,7
130,7,128,7
131,7,129,7
131,7,129,7
130,7,130,7
131,7,130,7
133,7,129,7
132,7,130,7
132,7,132,7
133,7,133,7
132,7,133,7
132,7,133,7
133,7,132,7
134,7,131,7
133,7,132,7
133,7,133,7
133,8,134,7
132,8,134,8
133,8,134,8
134,8,133,8
133,8,131,8
134,8,134,8
134,8,136,8
135,8,135,8
135,8,133,8
136,8,133,8
136,8,135,8
136,8,136,8
137,8,134,8
137,8,135,8
137,8,137,8
139,8,138,8
138,8,137,8
138,8,137,8
138,8,139,8
139,8,138,8
141,8,136,8
140,8,138,8
139,8,139,8
140,8,140,8
141,8,141,8
141,8,141,8
141,8,140,8
142,8,142,8
142,8,143,8
143,8,144,8
143,8,143,8
143,8,143,8
143,8,143,9
145,8,144,8
145,9,144,8
145,9,143,9
145,9,145,9
146,9,144,9
146,9,146,9
147,9,146,9
148,9,145,9
148,9,145,9
148,9,146,9
148,9,147,9
148,9,148,9
149,9,149,9
150,9,148,8
150,9,147,9
150,9,150,9
151,9,152,9
151,9,151,9
151,9,150,9
152,9,152,9
152,9,153,9
151,9,153,9
151,9,153,9
152,9,154,9
152,9,152,9
153,9,154,9
153,9,154,9
154,9,153,9
153,9,154,9
152,9,154,9
154,9,151,9
155,9,150,9
154,9,151,9
152,9,151,9
154,9,154,9
155,9,155,9
153,9,155,9
153,9,153,9
153,9,151,9
153,9,150,9
154,9,152,9
152,9,152,9
153,9,152,9
153,9,152,9
152,9,153,9
153,9,151,9
152,9,153,9
150,9,154,9
150,9,152,9
152,9,150,9
151,9,151,9
152,9,152,9
152,9,151,9
151,9,152,9
150,9,153,9
151,9,152,9
150,9,150,9
151,9,148,9
151,9,150,9
151,9,150,9
151,9,148,9
150,9,147,9
149,9,151,9
150,9,150,9
150,9,148,9
149,9,146,9
148,9,148,9
148,9,148,9
148,9,148,9
148,9,147,9
148,9,147,9
148,9,146,9
148,9,148,9
148,9,151,9
148,9,150,9
147,9,148,9
148,9,148,9
148,9,148,9
148,9,147,9
149,9,147,9
147,9,149,9
148,9,149,9
148,9,147,9
148,9,146,9
148,9,146,9
148,9,146,9
148,9,147,9
148,9,148,9
148,9,148,9
148,9,147,9
149,9,147,9
148,9,148,9
148,9,148,9
149,9,148,9
149,9,148,9
149,9,148,9
149,9,147,9
149,9,147,9
150,9,147,9
150,9,148,9
150,9,148,9
148,9,149,9
149,9,149,9
150,9,149,9
150,9,149,9
149,9,150,9
149,9,150,9
150,9,151,9
149,9,149,9
149,9,148,9
150,9,149,9
150,9,151,9
152,9,151,9
151,9,151,9
151,9,151,9
152,9,151,9
152,9,150,9
152,9,151,9
153,9,151,9
152,9,151,9
152,9,151,9
153,9,151,9
152,9,151,9
153,9,152,9
153,9,152,9
153,9,152,9
153,9,153,9
154,9,154,9
153,9,153,9
155,9,152,9
155,9,153,9
155,9,156,9
156,9,156,9
156,9,156,9
155,9,157,9
156,9,156,9
157,9,154,9
157,9,154,9
157,9,156,9
156,9,157,9
157,9,157,9
158,9,156,9
157,10,157,9
157,9,158,9
158,9,158,9
157,9,159,10
159,9,158,9
159,10,157,9
159,10,159,10
160,10,159,10
160,10,160,9
161,10,161,9
161,10,161,10
161,10,160,10
161,10,159,10
161,10,159,9
161,10,160,10
161,10,161,10
161,10,162,10
160,10,161,10
161,10,161,10
161,10,158,10
161,10,160,10
161,10,161,10
160,10,160,10
161,10,159,10
160,10,159,9
160,10,160,10
161,10,161,10
161,10,161,10
161,10,161,10
162,10,160,9
161,10,159,9
161,10,160,10
161,10,160,10
161,10,159,10
161,10,159,10
160,10,161,10
160,10,160,10
159,10,160,9
158,9,160,10
159,10,159,10
159,10,159,10
160,10,159,9
160,10,159,10
160,10,158,10
159,10,158,10
160,10,161,10
161,10,161,9
160,10,160,9
161,10,158,9
161,10,158,9
159,10,157,10
160,10,157,10
160,10,158,9
159,10,157,9
160,9,156,10
160,9,157,9
158,10,159,9
157,10,157,9
157,9,157,10
158,9,157,9
158,9,159,9
157,9,159,10
157,10,159,10
158,9,159,9
157,9,159,9
157,9,157,9
161,9,157,9
159,9,157,9
157,9,157,9
159,9,157,9
157,9,157,9
157,10,157,9
157,9,157,9
157,9,155,9
157,9,155,9
157,9,157,9
157,9,156,9
157,9,156,9
157,9,156,9
157,9,155,9
156,9,156,9
154,9,157,9
157,9,158,9
156,9,156,9
155,9,156,9
156,9,157,9
156,9,156,9
156,9,156,9
157,9,155,9
155,9,155,9
154,9,154,9
156,9,153,9
155,9,152,9
155,9,156,9
156,9,154,9
154,9,152,9
155,9,155,9
154,9,155,9
154,9,154,9
154,9,154,9
154,9,153,9
155,9,153,9
155,9,153,9
154,9,154,9
154,9,154,9
153,9,155,9
153,9,155,9
153,9,153,9
153,9,153,9
153,9,154,9
153,9,153,9
154,9,151,9
154,9,150,9
153,9,151,9
152,9,151,9
152,9,153,9
154,9,153,9
153,9,151,9
152,9,151,9
152,9,151,9
152,9,151,9
153,9,153,9
154,9,153,9
153,9,153,9
153,9,152,9
152,9,151,9
151,9,150,9
151,9,149,9
152,9,151,9
151,9,152,9
151,9,152,9
151,9,152,9
149,9,152,9
150,9,152,9
150,9,151,9
151,9,150,9
150,9,150,9
150,9,149,9
151,9,149,9
150,9,150,9
151,9,151,9
150,9,149,9
151,9,148,9
151,9,149,9
150,9,150,9
150,9,148,9
150,9,147,9
150,9,148,9
149,9,147,9
149,9,148,9
148,9,148,9
148,9,148,9
149,9,149,9
148,9,148,9
148,9,148,9
148,9,148,9
148,9,149,9
148,9,149,9
148,9,149,9
148,9,149,9
148,9,149,9
148,9,148,9
148,9,149,9
148,9,148,9
148,9,146,9
148,9,147,9
148,9,147,9
147,9,147,9
148,9,147,9
147,9,147,9
147,9,146,9
147,9,146,9
146,9,146,9
147,9,145,9
148,9,145,9
147,9,146,9
146,9,146,9
147,9,145,9
147,9,145,9
147,9,145,9
145,9,146,9
147,9,145,9
147,9,145,9
146,9,144,9
147,9,145,9
146,9,146,9
145,9,146,9
145,9,147,9
144,9,146,9
144,9,146,9
144,9,145,9
144,9,146,9
144,9,145,9
146,9,144,9
144,9,145,9
144,9,146,9
145,9,145,9
145,9,145,9
145,9,144,8
145,9,144,8
145,9,143,8
145,9,141,8
144,9,144,8
145,9,145,8
145,9,144,8
145,9,141,9
143,9,143,8
143,9,144,8
144,8,140,8
144,8,139,8
142,8,142,8
140,8,142,8
142,8,141,8
141,8,143,9
140,8,143,9
143,8,143,8
142,8,143,8
142,8,143,8
142,8,142,8
142,8,141,8
141,8,139,8
141,8,140,8
142,8,142,8
142,8,141,8
141,8,140,8
141,8,142,8
140,8,141,8
140,8,140,8
139,8,141,8
139,8,140,8
139,8,138,8
139,8,136,8
139,8,138,8
139,8,139,8
138,8,138,8
138,8,136,8
138,8,136,8
136,8,137,8
135,8,138,8
135,8,139,8
135,8,135,8
135,8,133,8
136,8,135,8
135,8,133,8
134,8,132,8
134,8,133,8
132,8,133,8
132,8,132,8
134,8,131,8
131,8,131,8
130,8,130,8
130,8,130,8
130,8,130,7
130,8,129,7
128,7,129,7
129,7,129,7
128,7,128,7
127,7,127,7
127,7,127,7
126,7,126,7
126,7,125,7
126,7,125,7
125,7,124,7
125,7,124,7
125,7,124,7
125,7,124,7
124,7,123,7
123,7,125,7
124,7,124,7
122,7,122,7
123,7,120,7
122,7,120,7
121,7,120,7
121,7,120,7
121,7,120,7
120,7,121,7
120,7,120,7
119,7,117,7
119,7,117,7
118,7,116,6
118,7,114,6
116,6,116,6
116,6,116,6
116,6,114,6
115,6,113,6
114,6,115,6
115,6,114,6
114,6,113,6
114,6,114,6
114,6,113,6
114,6,112,6
114,6,112,6
114,6,113,6
113,6,112,6
113,6,111,6
113,6,110,6
113,6,110,6
113,6,108,6
112,6,108,6
111,6,110,6
112,6,109,6
112,6,108,6
113,6,109,6
112,6,108,6
111,6,109,6
112,6,108,6
112,6,108,6
112,6,109,6
112,6,109,6
109,6,108,6
112,6,110,6
112,6,109,6
109,6,109,6
112,6,110,5
112,6,109,5
110,6,109,5
110,6,110,5
111,6,110,5
108,6,109,5
109,6,109,5
111,6,109,5
109,6,109,5
108,6,109,5
110,6,108,5
110,6,107,5
108,6,108,5
111,6,108,5
112,6,107,5
110,6,107,5
111,6,109,5
111,6,107,5
112,6,107,5
112,6,107,5
111,6,107,5
111,6,107,5
111,6,108,5
110,6,108,5
111,6,110,5
111,6,108,5
110,6,104,5
110,5,105,5
109,5,107,5
109,5,104,5
109,5,104,5
108,5,106,5
107,5,103,5
107,5,105,5
107,5,107,5
107,5,105,5
108,5,104,5
107,5,105,5
107,5,102,5
107,5,101,5
106,5,105,5
107,5,105,5
107,5,106,5
107,5,108,5
107,5,107,5
107,5,105,5
108,5,103,5
108,5,105,5
108,5,103,5
109,5,98,5
108,5,100,5
108,5,100,5
108,5,97,5
107,5,96,5
107,5,100,5
106,5,101,5
106,5,98,5
105,5,100,5
105,5,102,5
105,5,100,5
105,5,101,5
104,5,103,5
105,5,103,5
104,5,102,5
104,5,103,5
105,5,102,5
105,5,101,5
105,5,100,5
105,5,100,5
105,5,100,5
105,5,100,5
105,5,101,5
104,5,100,5
105,5,101,5
105,5,103,5
105,5,101,5
105,5,100,5
105,5,100,5
105,5,99,5
106,5,100,5
105,5,100,5
105,5,101,5
105,5,100,5
105,5,100,5
106,5,100,5
106,5,100,5
106,5,101,5
106,5,100,5
107,5,102,5
106,5,102,5
107,5,102,5
106,5,102,5
106,5,102,5
106,5,102,5
106,5,102,5
106,5,102,5
107,5,102,5
107,5,102,5
107,5,103,5
107,5,102,5
107,5,103,5
107,5,103,5
108,5,103,5
108,5,103,5
108,5,103,5
108,5,103,5
109,5,103,5
109,5,103,5
109,5,104,5
109,5,104,5
110,5,104,5
110,5,104,5
110,5,105,5
111,5,105,5
111,5,105,5
111,5,106,5
111,5,107,5
112,5,107,5
112,5,107,5
112,5,108,5
112,5,108,5
113,5,108,5
113,5,108,5
114,6,109,5
114,6,109,5
114,6,109,5
114,6,110,5
115,6,110,5
116,6,110,5
116,6,112,5
116,6,111,5
117,6,112,5
118,6,112,5
117,6,112,5
118,6,112,5
118,6,114,5
119,6,114,5
120,6,114,5
120,6,115,6
121,6,115,6
121,6,116,6
121,6,116,6
122,6,116,6
122,6,116,6
122,6,118,6
123,6,119,6
123,6,119,6
123,6,120,6
124,6,120,6
124,6,120,6
125,6,121,6
125,6,121,6
125,6,121,6
126,6,122,6
127,6,123,6
127,6,122,6
128,6,124,6
128,7,125,6
128,7,124,6
129,7,123,6
130,7,124,6
130,7,126,6
130,7,126,6
131,7,126,6
130,7,127,6
131,7,128,6
132,7,129,7
132,7,129,7
133,7,130,7
132,7,130,7
133,7,130,7
134,7,131,7
134,7,130,7
134,7,131,7
134,7,132,7
136,7,132,7
136,7,132,7
135,7,134,7
136,7,133,7
136,7,133,7
137,7,134,7
137,7,134,7
