timestamp,Physic_1,Physic_2,Physic_3,Physic_4
11.17,26,40,41,9
8.89,26,40,41,9
11.1,26,40,40,9
8.81,26,40,40,9
11.16,27,40,40,9
8.88,27,40,40,9
11,27,39,39,9
8.92,27,39,39,9
11.18,26,39,39,9
8.89,26,39,39,9
11.01,26,39,39,10
9.28,26,39,39,10
11.2,26,40,42,10
8.46,26,41,42,10
11.21,26,41,45,10
8.73,26,41,45,10
11.26,26,41,45,10
8.76,26,41,45,10
11.3,26,41,48,10
8.63,26,41,48,10
11.2,26,41,48,10
8.86,26,41,48,10
11.24,26,41,51,10
8.71,26,41,51,10
11.13,26,41,51,10
8.87,26,41,51,10
11.31,26,41,51,10
8.6,26,41,51,10
11.19,26,41,54,10
8.88,26,41,55,10
11.27,26,42,55,10
8.58,26,42,55,10
11.25,27,42,56,10
8.91,27,42,56,10
11.22,28,43,57,10
8.62,28,43,57,10
11.19,28,43,58,10
8.88,29,44,58,10
11.28,29,44,60,10
8.69,29,44,60,10
10.38,29,44,63,10
9.59,29,45,63,10
11.3,30,45,67,10
8.62,30,45,67,10
10.46,30,45,72,10
9.62,31,46,72,10
11.29,31,46,76,10
8.57,31,46,76,10
10.53,31,46,83,10
9.57,32,48,83,10
11.3,32,48,88,10
8.57,32,48,88,10
10.55,32,48,93,10
9.56,32,50,93,10
11.6,32,50,98,10
8.24,32,50,98,10
10.04,34,54,101,10
10.09,36,54,101,10
11.27,36,54,104,10
8.57,36,54,104,10
9.96,38,57,106,10
10.14,39,57,106,10
10.54,39,57,106,10
9.33,39,57,106,10
9.99,45,63,108,10
10.13,45,63,108,10
10.55,45,63,109,10
9.3,51,70,109,10
9.97,52,70,113,10
10.09,52,70,113,10
10.6,51,70,121,11
9.41,56,76,120,11
9.87,56,76,128,11
10.11,56,76,128,11
10.08,62,85,132,12
10,66,85,131,12
9.78,66,85,134,12
10.55,74,95,134,12
11.43,72,95,140,14
8.06,72,95,139,14
9.92,77,107,141,13
10.67,78,107,139,13
9.51,74,107,143,14
9.86,83,118,143,13
9.92,80,118,143,13
10.11,80,118,142,13
10.14,80,125,144,13
9.8,77,125,144,13
9.93,73,125,144,13
10.54,77,128,144,11
9.66,71,128,145,12
9.82,75,134,145,12
9.95,84,134,145,12
10.04,87,139,144,12
10.14,84,139,147,13
9.85,84,139,147,13
9.92,88,144,146,13
10.03,85,144,146,13
10.16,87,146,150,16
9.91,82,146,150,16
9.84,82,148,148,17
10.15,84,148,148,17
9.96,83,149,150,20
9.95,80,149,151,20
10.96,79,148,147,21
9.86,80,150,148,21
9.31,79,150,137,22
9.85,79,151,137,22
10.03,77,151,74,22
9.96,78,151,74,22
12.04,78,151,12,22
7.95,78,151,12,22
9.97,72,144,12,24
10.01,72,145,12,24
10.13,68,137,12,25
10.71,69,138,12,25
9.15,66,132,12,26
9.95,64,129,12,26
10.22,62,129,12,27
9.79,60,125,13,27
9.96,54,119,13,27
9.98,52,120,13,27
10.15,44,117,13,28
9.9,42,117,13,28
9.99,42,110,12,28
9.93,38,108,12,28
10.24,48,108,12,28
9.77,46,105,12,28
10.03,49,104,12,28
10.07,48,101,12,28
9.97,48,98,12,27
9.91,47,97,12,27
9.97,48,94,12,27
9.97,47,93,12,27
10.2,46,90,12,27
10.71,45,88,12,27
9.1,43,85,12,27
10.04,41,78,12,27
10.34,41,75,12,27
9.59,39,72,12,27
10.06,41,70,12,27
10,40,68,12,27
10.08,41,64,12,26
9.83,39,62,12,26
9.99,38,60,12,26
10.06,35,58,12,26
10.06,34,57,12,25
9.84,33,55,12,25
10.03,33,53,12,26
10.03,32,51,12,26
10.12,32,50,12,25
9.79,32,47,12,25
9.98,32,45,12,25
10.06,31,43,12,25
10.01,31,42,12,22
9.98,30,39,11,22
9.94,29,38,11,22
10.06,28,38,12,22
10.08,27,37,12,20
9.81,27,37,12,20
9.97,27,36,13,20
10.13,27,35,13,20
10.06,26,34,14,18
9.79,27,32,14,18
10.03,27,31,15,18
10.23,27,30,15,18
9.91,27,31,15,17
9.84,27,32,16,17
9.99,28,32,16,17
10.09,28,31,16,17
10.1,26,34,18,17
9.74,27,33,17,17
10.02,27,35,19,17
10.9,27,35,18,17
9.23,26,35,18,17
10.24,26,36,19,17
9.61,29,36,19,17
10.07,29,36,19,17
10.09,28,36,20,16
9.83,31,36,20,16
9.99,30,35,20,16
10.07,30,36,21,16
10.08,33,36,21,16
9.88,33,36,21,16
9.94,31,36,21,16
10.03,31,35,21,16
10.09,31,35,21,16
9.88,31,36,22,16
11.02,33,35,22,16
9.01,33,35,22,16
10.05,33,35,22,15
9.94,33,35,22,15
10.01,32,35,22,15
10,32,34,23,15
9.99,34,35,23,14
10,34,35,23,14
9.89,34,34,23,14
10.11,34,35,24,14
10.04,33,35,24,14
9.76,33,35,24,14
10.26,32,35,25,14
11.25,35,35,25,14
8.73,34,35,25,13
9.76,34,36,25,13
9.99,34,35,25,13
9.99,34,35,26,13
10.23,34,35,25,13
9.76,33,35,26,13
9.99,34,34,26,13
10.02,34,34,25,13
10,33,33,25,12
9.99,33,33,25,12
9.82,33,33,25,12
10.2,32,33,25,12
9.97,32,32,25,12
10.04,32,33,26,12
9.82,32,32,26,12
10.18,31,32,26,12
9.99,30,32,26,12
9.81,30,32,26,12
10.04,29,32,26,12
10.01,30,32,27,12
10.18,30,32,27,11
9.81,30,32,27,11
10,30,32,27,11
10.02,30,32,27,11
10.16,29,32,27,11
9.79,29,33,28,11
9.89,29,32,28,11
10.7,29,33,28,11
9.4,29,33,28,11
10.01,28,33,29,11
9.98,30,32,28,11
10.01,30,33,29,11
9.99,30,33,29,10
10,29,33,29,10
10.01,28,33,29,10
10,28,32,29,10
10.23,28,32,29,10
9.76,28,33,29,10
10.23,27,33,29,10
9.56,27,32,29,10
10.26,27,32,29,10
9.77,27,31,29,10
9.98,27,31,29,10
10.03,27,31,29,10
10.22,26,31,29,10
9.73,26,32,30,10
9.99,26,32,30,10
10.02,26,33,31,10
10.25,26,33,31,10
9.75,26,33,31,10
10,26,32,30,10
10,25,31,29,10
10.01,27,31,30,10
11.26,27,31,30,10
8.72,26,31,30,10
10.01,26,32,30,10
10.23,26,32,30,10
10.52,26,33,31,10
9.13,26,34,31,10
10.15,26,36,32,10
10,27,36,32,9
10.76,27,36,33,9
9.01,27,36,33,9
10.23,26,37,34,9
10,26,37,33,9
11.02,26,36,33,9
8.92,26,36,33,9
10.01,26,37,33,9
10,26,37,33,9
10,26,37,34,9
9.78,26,37,33,9
10.23,26,38,34,9
10,26,38,34,9
9.54,26,39,35,9
10.21,26,38,34,9
10.51,25,39,35,9
9.76,25,39,36,9
9.77,25,40,36,9
9.98,25,39,36,9
10.02,26,38,35,9
10.03,26,39,35,9
9.94,26,39,36,9
9.95,26,38,35,9
10.09,26,38,35,9
10.02,26,38,35,9
9.91,26,39,36,9
9.99,26,38,35,9
10.06,26,38,35,9
10.01,27,38,36,9
9.95,27,39,36,9
9.94,27,38,36,9
10.03,27,37,35,9
10.06,27,38,36,9
9.89,29,38,36,9
9.98,29,38,36,9
10.06,29,38,36,9
10.06,29,38,36,9
9.86,29,38,36,9
9.97,29,38,36,9
10.05,29,37,36,9
10.08,29,38,36,9
9.84,29,39,37,9
10.74,28,39,37,9
9.35,28,39,36,9
10.07,28,40,37,9
9.8,28,40,37,9
10.09,28,40,38,9
10.02,28,40,37,9
10.38,28,39,36,9
9.46,28,39,37,9
10.02,28,39,37,9
10.08,28,39,37,9
10.06,28,38,36,9
9.8,28,38,36,9
10.04,29,39,37,9
10.01,29,38,37,9
10.16,29,38,36,9
9.76,28,39,37,9
10.06,28,39,37,9
10.06,28,39,37,9
10.05,28,38,37,9
9.8,28,39,37,9
10.05,28,39,38,9
10.04,28,38,37,9
10.1,28,37,36,9
9.78,28,37,36,9
10.04,28,38,37,9
10.02,28,38,37,9
10.11,28,38,37,9
9.82,28,38,37,9
9.99,28,39,37,9
11.55,28,39,38,9
8.59,28,39,37,9
9.87,28,38,37,9
9.93,28,39,37,9
10.08,28,38,37,9
10.12,28,38,37,9
9.78,28,37,36,9
9.97,28,38,36,9
10.16,28,38,37,9
10.04,28,38,36,9
9.8,28,37,36,9
9.96,28,37,36,9
10.13,28,38,36,9
10.09,28,38,36,9
9.83,28,38,36,9
9.94,28,39,37,9
10.08,28,40,37,9
10.1,28,40,37,9
9.87,28,39,36,9
9.95,28,39,36,9
10.06,28,39,37,9
11.08,28,39,37,9
8.86,28,38,36,9
9.94,28,37,36,9
10.08,28,38,36,9
10.16,28,38,36,9
9.79,28,37,36,9
10.27,28,37,36,9
9.76,28,38,36,9
10.09,28,38,37,9
9.9,28,38,37,9
9.85,28,38,36,9
10.09,28,38,37,9
10.16,28,39,37,9
9.81,28,39,37,9
9.93,28,38,36,9
10.04,28,39,37,9
10.15,27,39,38,9
9.83,27,39,37,9
9.93,27,39,37,9
10.03,27,39,38,9
10.16,27,39,38,9
9.85,27,38,37,9
9.95,27,37,36,9
10.02,27,37,36,9
10.17,27,38,37,9
9.83,27,38,37,9
9.92,27,37,36,9
10.04,27,38,36,9
10.15,27,38,37,9
9.9,27,39,37,9
9.87,27,38,37,9
10.09,27,38,37,9
10.13,27,38,37,9
9.82,27,39,37,9
10.01,27,38,37,9
9.97,27,38,37,9
10.04,27,38,37,9
10.03,27,39,37,9
9.92,27,38,37,9
9.97,27,38,36,9
10.04,27,38,37,9
10.04,27,39,37,9
9.91,27,38,37,9
9.98,27,38,36,9
10.21,27,38,37,9
9.8,27,38,37,9
9.96,27,38,37,9
10,27,38,36,9
10.17,27,38,37,9
9.85,27,38,37,9
11.05,27,38,37,9
8.93,27,39,39,9
10.2,27,40,40,9
9.95,27,40,58,9
9.83,27,40,58,9
10.07,27,40,64,9
10.02,27,40,64,9
9.88,27,40,68,9
9.98,27,40,68,9
10.07,27,40,72,9
10.01,27,40,71,9
9.91,28,42,75,9
9.95,29,42,76,9
10.11,29,42,79,9
10.04,29,42,78,9
9.86,32,46,81,9
9.99,32,46,81,9
10.07,32,46,85,9
10,32,46,84,9
9.94,34,49,89,9
9.94,35,49,89,9
10.09,35,49,91,9
10.01,35,49,90,9
9.88,37,52,93,9
9.98,38,52,94,9
10.07,38,52,95,9
10.09,38,52,94,9
9.83,41,56,97,9
9.97,40,56,98,9
10.09,40,56,98,9
10.05,40,56,99,9
9.83,43,60,99,9
10.02,45,60,100,9
10.07,45,60,99,9
10.06,45,60,98,9
9.91,47,63,98,9
9.97,46,63,99,9
10.03,46,63,98,9
10.04,46,63,98,10
9.83,49,67,99,10
10.03,51,67,99,10
10.09,51,67,98,10
10.09,51,67,98,10
9.75,54,70,99,10
10.03,53,70,100,10
10.08,53,70,99,10
10.06,54,71,98,11
9.79,52,71,102,11
10.02,53,71,103,11
10.05,53,71,103,11
10.16,51,73,103,12
9.73,51,73,107,12
10.04,52,73,107,12
10.05,55,76,107,12
10.1,54,76,107,13
9.79,54,76,109,13
10,56,78,109,13
10.13,54,78,109,13
10.01,55,78,109,14
9.82,58,82,110,14
10.02,57,82,110,14
10.09,57,82,109,14
10.08,60,86,109,16
9.78,60,86,111,16
10.04,61,86,111,16
10.12,63,90,110,16
10.02,62,90,110,16
9.79,62,90,110,16
10.04,48,92,110,16
10.07,47,92,109,16
10.05,47,94,109,17
9.81,45,94,109,17
9.97,45,94,108,17
10.14,45,94,107,17
10.07,45,94,106,17
9.78,45,94,107,17
9.95,46,97,107,17
10.13,48,97,106,17
10.25,48,96,106,17
9.62,46,96,106,17
10.01,46,97,105,17
10.07,46,97,104,17
10.11,46,97,104,18
9.84,47,98,105,18
9.96,48,98,105,18
11.05,48,99,104,18
9.13,49,99,104,19
9.87,49,99,105,19
9.87,47,99,105,19
10.11,48,100,105,19
10.02,49,100,105,20
9.93,49,100,106,20
9.94,48,100,106,21
10.08,47,100,105,21
10.11,47,101,105,21
10.05,48,101,106,21
9.69,48,101,106,21
10.12,46,101,105,21
10.07,46,101,105,22
9.86,46,101,106,22
9.91,46,102,106,22
10.08,46,102,105,22
10.16,47,103,105,23
9.86,47,103,106,23
9.94,47,103,106,23
10.09,47,103,104,23
10.13,47,103,104,24
9.86,47,103,100,24
10.11,47,104,100,24
9.84,49,104,96,24
10.12,49,105,96,24
9.88,49,105,90,24
9.94,49,104,90,24
9.99,48,104,86,24
10.12,47,104,86,24
9.84,47,104,82,24
9.91,47,103,82,24
10.13,46,103,78,24
10.06,45,101,78,25
9.86,42,101,76,25
9.96,41,97,76,25
10.03,37,97,76,25
10.19,37,95,76,25
10.01,36,95,75,25
9.79,35,92,75,25
9.96,34,92,75,25
10.17,35,91,75,25
9.94,34,91,75,25
9.88,33,88,75,25
10.15,31,88,75,25
9.97,30,87,75,25
9.85,29,87,75,25
9.99,29,87,75,25
10.01,29,87,75,25
10.12,29,86,75,25
9.91,27,86,76,25
9.91,27,85,76,25
10.04,27,85,76,25
10.07,27,84,76,25
9.95,26,84,76,25
9.93,26,85,76,25
9.96,26,84,76,25
10.16,26,84,76,25
9.91,26,84,76,25
9.95,26,84,76,25
10.1,26,84,76,25
10.01,26,84,76,24
9.89,26,84,76,24
9.93,26,83,76,24
10.12,26,83,76,24
9.97,26,83,76,24
9.91,26,83,76,24
9.97,26,82,76,24
10.17,26,82,77,24
9.93,26,82,77,23
9.9,27,82,76,23
9.97,27,83,76,23
10.08,27,83,76,23
9.99,27,82,76,23
9.92,27,82,77,23
9.98,27,83,77,23
10.42,27,83,77,23
9.73,27,83,77,23
9.86,28,83,76,23
10.01,28,83,76,23
10.04,28,83,76,23
11.17,28,82,76,22
8.75,28,82,77,22
10.05,27,82,77,22
9.97,27,82,77,22
10.06,27,81,77,22
9.85,25,81,77,22
9.99,25,81,77,22
10.08,25,80,75,22
10.2,25,80,75,22
9.67,25,80,75,22
10.38,25,80,75,22
9.71,25,79,75,22
10.1,23,79,75,22
9.77,23,79,76,22
10.05,23,79,76,22
10.69,23,79,76,22
9.35,23,79,76,22
9.93,23,78,75,22
9.99,23,78,75,22
10.09,23,78,76,22
9.91,23,78,76,21
10.21,23,78,75,21
9.74,23,77,75,21
10.39,23,77,76,21
9.74,23,76,76,21
9.8,21,76,76,21
10.04,21,76,76,21
10.06,21,76,76,21
10.15,21,75,76,21
9.72,21,75,75,21
10.04,21,75,75,21
10.06,21,75,76,21
10.05,21,75,76,21
9.81,20,74,76,21
10.02,20,74,76,21
10.09,20,74,72,21
10.12,20,74,72,21
11.21,20,74,56,21
8.56,21,74,56,21
10.12,21,74,24,21
10.05,21,74,24,20
9.77,21,74,11,20
9.98,21,73,11,20
10.1,19,68,11,20
10.08,18,67,11,20
9.81,16,66,11,20
10.04,15,65,11,20
10.04,14,63,11,20
10.14,13,61,11,20
9.74,12,60,11,20
10.1,12,58,11,20
9.97,12,56,11,20
10.13,14,55,11,20
11.34,13,54,11,20
8.39,12,52,11,20
10.16,11,51,11,20
10.05,31,50,11,19
9.86,31,48,11,19
9.92,30,47,12,19
10.14,28,46,12,19
10.09,28,45,13,18
9.81,26,44,13,18
9.93,27,42,13,18
10.09,26,42,14,18
10.14,26,40,14,17
9.88,25,39,14,17
9.85,24,38,15,17
10.08,24,37,15,17
10.17,24,36,16,17
9.79,23,34,16,17
10.18,22,33,17,17
9.89,23,32,18,17
10.03,23,31,18,17
9.85,22,30,19,17
9.92,23,28,19,17
10.05,23,27,19,17
10.25,21,28,19,17
9.77,23,28,19,17
9.93,23,28,19,17
10.11,22,29,20,17
10.08,24,29,20,16
9.85,24,29,20,16
10.17,24,31,21,16
9.77,26,31,21,16
10.17,25,31,21,16
9.85,25,32,22,16
9.99,26,32,22,16
9.96,26,32,22,16
10.16,27,33,23,15
9.84,26,33,23,15
9.97,25,33,23,15
10,25,34,24,15
10.19,28,34,24,14
9.83,28,34,24,14
10,27,34,24,14
9.98,29,34,24,14
10.13,29,34,24,13
9.89,29,34,24,13
9.92,29,35,25,13
9.99,29,35,25,13
10.17,29,35,25,13
9.84,29,35,26,13
9.97,31,35,26,13
9.98,31,34,26,13
10.14,31,34,26,12
9.89,31,34,26,12
9.97,31,34,26,12
9.96,31,34,26,12
10.49,31,34,26,12
11.04,31,34,26,12
8.45,31,34,26,12
10.14,31,33,27,12
9.98,31,33,27,12
9.89,31,33,27,12
9.96,31,33,27,12
10.42,30,33,27,12
10.95,30,33,27,12
8.63,30,33,27,12
10.02,29,32,27,12
10.03,30,32,27,12
9.95,30,32,27,11
9.99,30,32,27,11
10.16,29,31,27,11
11.37,29,31,27,11
8.51,29,31,27,11
9.96,28,31,27,11
9.96,28,31,27,11
10.04,28,31,27,11
10.02,28,31,27,11
9.88,28,30,27,11
11.65,28,30,27,11
8.41,28,30,27,11
10,27,30,27,11
9.93,27,30,27,11
9.94,27,30,27,11
10.08,27,30,27,11
10.09,26,29,28,11
9.83,26,30,28,11
9.98,26,30,28,11
10.07,25,29,28,11
10.09,25,29,28,11
9.8,25,29,28,11
10,25,29,28,11
10.09,25,30,28,11
10.05,25,30,28,11
9.81,25,30,28,11
10.1,25,29,28,11
10.02,24,29,28,11
10.2,24,29,28,11
9.74,24,28,27,11
9.97,24,29,28,11
10.05,24,29,28,11
10.06,24,29,28,11
9.8,24,30,28,11
10.02,23,30,28,11
10.13,22,30,28,11
10.03,22,30,28,11
9.78,21,29,28,11
10.07,21,29,28,11
10.07,21,28,27,11
10.05,21,28,27,11
9.79,21,28,27,11
10.04,21,28,27,11
10.07,21,28,27,11
10.12,21,28,27,11
9.73,20,28,28,11
10.95,22,28,28,11
9.12,22,28,28,11
10.15,21,29,28,10
9.75,21,29,28,10
10.02,21,29,28,10
10.02,21,29,28,10
10.13,21,29,28,10
9.79,21,29,28,10
10.01,21,29,28,10
10.09,21,29,28,10
10.11,21,30,28,10
11.35,21,30,29,10
8.42,20,30,29,10
10.14,20,30,29,10
10.06,20,30,29,10
9.77,20,30,29,10
9.99,20,30,29,10
10.07,20,30,29,10
10.12,20,30,29,10
9.77,20,30,29,10
9.99,20,30,29,10
10.07,20,30,29,10
10.15,20,30,29,10
9.75,20,31,29,10
10.03,20,31,29,10
10.03,20,31,29,10
10.97,20,31,29,10
8.99,20,31,29,10
9.95,20,31,29,10
10.08,20,31,29,10
10.13,20,31,29,10
9.81,20,31,29,10
9.93,20,31,29,10
10.11,20,31,29,10
10.1,20,31,29,10
9.83,20,31,29,10
9.94,20,31,29,10
10.1,20,31,29,10
10.09,20,31,29,10
9.87,20,31,29,10
9.91,20,31,29,10
10.72,20,31,30,10
9.47,20,31,30,10
9.85,20,31,30,10
9.91,20,31,30,10
10.57,20,31,30,10
9.51,20,31,30,10
9.96,20,31,30,10
9.95,20,31,30,10
10.01,20,31,30,10
10.05,20,31,30,10
9.96,20,31,30,10
9.96,20,31,30,10
10,20,31,30,10
10.21,20,31,30,10
9.8,20,31,30,10
10.68,20,31,30,10
9.27,20,31,30,10
10.18,20,31,30,10
9.86,20,31,30,10
10.02,20,31,30,10
9.92,20,31,30,10
10.17,20,31,30,10
9.86,21,31,30,10
9.93,21,31,30,10
10,21,31,30,10
10.15,21,31,30,10
9.85,21,31,30,10
9.97,21,31,30,10
9.76,21,31,30,10
10.4,21,32,30,10
11.44,21,32,30,10
8.41,21,32,30,10
9.99,21,32,30,10
10.14,21,32,30,10
9.83,21,32,30,10
9.96,21,32,30,10
10.04,21,32,30,10
10.19,21,32,30,10
9.79,21,32,30,10
9.99,21,32,30,10
9.95,21,31,30,10
10.12,21,31,30,10
9.88,21,32,30,10
10.25,21,32,30,10
9.71,21,32,30,10
10.15,21,32,30,10
9.85,21,32,30,10
9.98,21,32,30,10
10.09,21,32,31,10
10.29,21,32,31,10
9.64,21,32,31,10
9.97,21,32,31,10
10.09,21,32,31,10
10.02,21,32,31,10
9.87,21,32,31,10
9.97,21,32,31,10
10.12,19,32,31,10
9.99,19,32,31,10
9.89,19,32,31,10
10,19,32,31,10
10.04,19,32,31,10
10.03,19,32,31,10
9.96,19,32,31,10
10.01,19,32,30,10
10.12,19,31,30,10
9.89,19,31,30,10
10.01,19,32,30,10
9.78,19,32,31,10
10.01,19,32,31,10
10.23,19,32,31,10
9.81,19,31,30,10
10.01,19,31,30,10
9.98,19,32,31,10
10.43,20,32,31,10
9.55,20,32,30,10
10.03,20,32,30,10
10.02,20,32,31,10
10,20,32,31,10
9.88,20,32,31,10
10.06,20,32,31,10
10.06,20,32,31,10
10.04,19,32,31,10
9.83,19,33,31,10
9.98,19,32,31,10
10.08,19,32,31,10
10.08,19,32,31,10
9.78,19,32,31,10
10.04,19,32,31,10
10.29,19,32,31,10
9.87,19,32,31,10
9.82,19,32,31,10
9.99,19,32,31,10
10.1,19,31,31,10
10.06,19,32,31,10
9.84,19,32,30,10
9.95,19,32,31,10
10.08,19,32,31,10
10.06,20,32,31,10
9.8,20,32,31,10
10.04,20,32,31,10
10.03,20,32,30,10
10.14,20,32,30,10
9.76,20,32,30,10
10.01,20,32,30,10
10.05,20,32,31,10
10.09,20,32,31,10
9.82,20,33,31,10
10.05,20,32,31,10
10.02,20,32,31,10
11.05,20,32,31,10
8.93,20,32,31,10
9.9,20,32,31,10
10.08,20,33,31,10
10.12,20,33,31,10
9.79,20,33,31,10
9.98,20,33,31,10
10.16,20,32,31,10
10.02,20,32,31,10
9.92,20,32,31,10
9.9,20,32,31,10
10.07,20,32,31,10
10.11,20,32,31,10
9.92,20,32,31,10
10.19,20,31,30,10
9.73,20,31,30,10
10.1,20,31,30,10
9.97,20,32,31,10
9.8,20,32,31,10
10.85,20,32,31,10
9.36,20,32,31,10
9.83,20,31,30,10
9.93,20,31,30,10
10.06,20,31,30,10
10.14,20,31,30,10
9.92,20,32,31,10
9.92,20,32,31,10
10.02,20,32,31,10
10.09,20,32,31,10
9.86,20,32,31,10
9.9,20,32,31,10
10.1,20,32,31,10
10.12,20,32,31,10
9.85,20,33,31,10
9.91,20,33,31,10
10.06,20,33,31,10
10.13,20,33,31,10
9.79,20,34,44,10
10.02,20,34,44,10
10.01,20,34,56,10
10.23,20,34,56,10
9.78,20,34,56,10
10.01,20,34,60,10
9.95,20,34,60,10
10.15,22,36,63,10
9.85,22,36,63,10
10.42,22,36,65,10
9.55,22,36,65,10
10.15,24,40,68,10
9.83,26,40,68,10
10.08,26,40,71,10
9.9,26,40,71,10
10.24,27,43,77,10
9.86,27,43,77,10
9.99,27,43,96,10
9.88,27,43,96,10
10.03,28,44,109,10
9.98,29,44,109,10
9.87,29,44,111,10
10.11,29,44,111,10
10.57,32,50,113,10
9.52,33,50,113,10
9.81,33,50,114,10
10.04,40,59,114,10
10.19,42,59,114,10
9.83,42,59,114,10
9.94,41,59,114,10
10.01,48,69,114,10
10.21,52,69,115,10
9.8,52,69,114,10
10.22,52,69,116,10
9.82,60,80,115,10
10.47,64,80,116,10
9.45,64,80,116,10
10.01,72,90,119,10
10.03,72,90,118,10
9.98,71,90,120,11
9.94,71,90,120,11
10.06,78,98,121,11
9.99,76,98,120,11
10,73,98,122,12
10.06,79,105,121,12
9.93,73,105,121,12
10.05,73,105,121,12
9.96,78,111,126,15
9.89,74,111,126,15
10.1,73,110,125,15
9.99,70,113,125,15
10.03,69,113,126,15
9.87,72,116,126,15
10.13,69,116,113,15
9.89,69,116,113,15
10.11,66,118,71,16
9.88,64,118,71,16
11.11,65,120,12,16
8.95,64,120,12,16
10.05,59,117,11,18
9.77,58,112,11,19
10.23,57,109,12,19
9.85,54,107,12,19
10.15,65,104,12,21
9.72,60,102,12,21
10.28,49,100,12,21
9.8,46,97,12,21
10.21,39,95,12,23
9.65,39,92,12,23
10.35,39,90,12,23
9.72,37,88,12,23
10.27,35,85,12,25
9.63,34,83,12,25
10.38,51,81,12,25
9.68,49,78,12,25
10.31,46,76,12,24
9.67,45,73,12,24
10.33,46,71,12,24
9.7,44,68,12,24
10.3,43,66,12,23
9.57,41,63,12,23
10.44,41,61,12,23
9.71,40,58,12,23
10.27,38,55,12,21
9.59,37,53,11,21
10.43,35,50,11,21
9.57,34,47,11,22
10.41,33,45,11,20
9.52,33,42,11,20
10.49,33,40,11,20
9.59,31,37,12,20
10.41,30,34,13,18
9.48,29,32,13,18
10.52,29,32,13,18
9.66,27,31,14,18
10.33,28,31,14,18
9.45,27,30,15,18
10.73,27,29,15,18
9.41,27,28,15,18
10.41,26,27,17,17
9.41,25,27,17,17
10.72,25,28,17,17
9.41,27,27,19,17
10.46,26,27,19,17
9.37,25,28,20,17
10.72,27,29,20,17
9.39,27,30,20,17
10.53,25,30,21,16
9.33,27,31,21,16
10.69,26,31,21,16
9.45,27,32,20,16
10.52,29,33,22,15
9.37,29,33,22,15
10.62,28,34,22,15
9.39,28,34,23,15
10.82,30,35,23,14
9.12,30,35,23,14
10.7,31,36,24,14
11.03,33,37,24,14
9.16,32,37,24,13
9.12,32,37,25,13
10.59,35,37,25,13
9.37,35,37,25,13
10.84,35,37,25,12
9.52,35,37,26,12
10.35,34,37,26,12
9.28,34,37,26,12
10.86,34,37,26,12
9.08,34,37,26,12
10.66,34,37,26,12
9.35,34,37,26,12
10.82,34,37,26,11
10.21,36,36,26,11
9.58,35,36,26,11
9.38,35,36,26,11
10.89,35,35,26,11
9.12,35,35,26,11
10.56,35,35,26,11
9.45,35,34,27,11
10.81,34,34,27,11
9.17,34,34,27,11
10.54,34,34,27,11
9.45,33,34,27,11
10.76,33,33,27,11
9.26,33,33,27,11
10.59,32,33,27,11
9.18,31,32,27,11
10.94,31,32,27,11
9.06,31,32,27,11
10.78,30,32,27,11
9.23,30,32,27,11
10.88,30,32,27,11
9.1,29,31,27,11
10.03,29,31,27,11
9.98,29,30,27,11
11.23,29,30,27,11
8.77,29,30,27,11
11.23,29,30,27,11
8.77,29,30,27,11
10.01,28,29,27,11
9.98,28,29,27,11
9.93,28,29,27,11
10.08,28,29,27,11
10.8,27,29,27,11
9.2,27,28,27,11
9.9,26,28,27,11
10.1,26,28,27,11
10.03,25,28,27,11
9.97,25,28,27,11
9.85,25,28,27,11
10.14,25,29,28,11
9.98,25,29,28,11
10.02,25,29,28,11
9.85,24,29,28,11
10.39,23,29,28,11
9.74,25,29,28,10
10.02,25,29,28,10
9.79,25,29,28,10
10.21,25,29,28,10
9.89,25,29,28,10
10.13,25,29,28,10
9.76,24,29,28,10
10.21,24,30,29,10
9.91,23,30,29,10
10.11,23,30,29,10
9.77,23,30,29,10
10.23,23,30,29,10
9.85,23,30,29,10
10.15,23,30,29,10
9.71,23,31,29,10
10.51,23,31,29,10
9.58,22,31,29,10
10.19,22,31,29,10
9.73,22,31,29,10
10.26,22,31,30,10
9.84,22,31,30,10
10.17,21,31,29,10
9.71,21,31,29,10
10.3,21,30,29,10
10.77,22,30,29,10
9.21,22,30,29,10
9.75,22,30,29,10
10.25,22,30,29,10
9.79,22,30,29,10
10.22,22,31,29,10
9.5,21,31,29,10
10.49,21,30,29,10
9.78,21,31,29,10
10.22,21,31,30,10
9.48,21,31,30,10
10.53,21,31,29,10
9.72,21,31,30,10
10.28,23,32,31,10
9.5,22,32,30,10
10.49,22,31,30,10
9.76,22,32,30,10
10.43,22,33,31,10
9.26,22,32,30,10
10.56,22,32,30,10
9.66,22,32,31,10
10.8,22,33,31,10
8.98,22,32,30,10
10.56,22,32,30,10
9.72,22,32,30,10
10.38,22,32,30,10
9.4,22,31,30,10
10.68,22,31,30,10
9.34,22,31,30,10
10.55,22,31,30,10
9.41,22,31,30,10
10.63,22,31,30,10
9.38,23,32,30,10
10.54,23,31,30,10
9.48,23,31,30,10
10.71,23,31,30,10
9.27,23,31,30,10
10.52,23,31,30,10
9.48,23,31,30,10
10.58,23,32,30,10
9.41,22,31,30,10
10.49,22,31,30,10
9.52,22,31,30,10
10.56,22,31,30,10
9.43,22,31,30,10
10.47,22,31,30,10
