Physic_1,Physic_2,Physic_3,Physic_4,Physic_5
24,19,24,24,17
24,19,24,24,17
24,18,24,24,17
24,18,24,24,17
24,18,24,24,17
24,18,24,24,17
24,18,24,24,17
24,18,24,24,17
24,18,24,24,17
24,18,24,24,17
24,18,24,24,17
24,18,24,24,17
24,18,24,24,17
24,18,24,24,17
24,18,24,24,17
25,18,25,24,17
25,18,25,24,17
25,18,25,24,17
25,18,25,24,17
25,18,25,24,17
25,18,25,24,17
25,18,25,24,17
25,18,25,24,17
25,18,25,24,17
25,18,25,24,17
25,18,25,24,17
25,18,25,24,17
25,18,25,24,17
25,18,25,24,17
25,18,25,24,17
25,18,25,24,17
25,18,25,24,17
25,18,25,24,17
25,18,25,24,17
25,18,25,24,16
25,18,25,24,16
24,18,24,24,16
24,18,24,24,16
24,18,24,24,16
24,18,24,24,16
24,18,24,24,16
24,18,24,24,16
24,18,24,24,16
24,18,24,24,16
24,18,24,24,16
24,18,24,24,16
24,18,24,24,16
24,18,24,24,16
24,18,24,24,16
24,18,24,24,16
24,18,24,24,16
24,18,24,24,16
24,18,24,24,16
24,18,24,24,16
24,18,24,24,16
24,18,24,24,16
24,18,24,24,16
24,18,24,24,16
25,18,25,24,16
25,18,25,24,16
25,18,25,24,16
25,18,25,24,16
25,18,25,24,16
25,18,25,24,16
25,18,25,24,16
25,18,25,24,16
25,18,25,24,16
25,18,25,24,16
25,18,25,24,16
25,18,25,24,16
25,18,25,24,16
25,18,25,24,16
25,18,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
24,17,24,24,15
24,17,24,24,15
24,17,24,24,15
24,17,24,24,15
24,17,24,24,15
24,17,24,24,15
24,17,24,24,15
24,17,24,24,15
24,17,24,24,15
24,17,24,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,24,15
25,17,25,25,15
25,17,25,25,15
25,17,25,25,15
25,17,25,25,15
25,16,25,25,15
25,16,25,25,15
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
26,16,26,25,14
26,16,26,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,24,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,24,14
25,16,25,24,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
25,16,25,25,14
26,16,26,25,13
26,16,26,25,13
26,15,26,25,13
25,15,25,25,13
25,15,25,25,13
25,15,25,25,13
26,15,26,25,13
26,15,26,25,13
26,15,26,25,13
25,15,25,25,13
25,15,25,25,13
25,15,25,25,13
26,15,26,25,13
26,15,26,25,13
26,15,26,25,13
26,15,26,25,13
26,15,26,25,13
26,15,26,25,13
26,15,26,25,13
26,15,26,25,13
26,15,26,25,13
26,15,26,25,13
26,15,26,25,13
26,15,26,25,13
26,15,26,25,13
26,15,26,25,13
26,15,26,25,13
25,15,25,25,13
25,15,25,25,13
25,15,25,25,13
25,15,25,25,13
25,15,25,25,13
25,15,25,25,13
24,15,24,25,13
24,15,24,25,13
24,15,24,25,13
25,15,25,25,13
25,15,25,25,13
25,15,25,25,13
25,15,25,25,13
25,15,25,25,13
25,15,25,25,13
25,15,25,25,13
25,15,25,25,13
25,15,25,25,13
25,15,25,25,13
25,15,25,25,13
25,15,25,25,13
25,15,25,25,13
26,15,26,26,13
26,15,26,26,13
26,15,26,26,13
26,15,26,26,13
26,15,26,26,13
26,14,26,26,13
26,14,26,27,13
26,14,26,27,13
26,14,26,26,13
27,14,27,26,13
27,14,27,26,12
27,14,27,26,12
28,14,28,26,12
28,14,28,26,12
28,14,28,26,12
28,14,28,26,12
29,14,29,27,12
29,14,29,27,12
29,14,29,29,12
29,14,29,28,12
28,14,28,26,12
28,14,28,27,12
28,14,28,27,12
28,14,28,27,12
28,14,28,27,12
28,14,28,26,12
28,14,28,26,12
28,14,28,27,12
28,14,28,27,12
28,14,28,26,12
28,14,28,26,12
28,14,28,26,12
28,14,28,26,12
28,14,28,26,12
28,14,28,26,12
28,14,28,26,12
28,14,28,26,12
28,14,28,26,12
28,14,28,26,12
28,14,28,26,12
28,14,28,26,12
28,14,28,26,12
28,14,28,26,12
28,14,28,26,12
28,14,28,26,12
28,14,28,26,12
28,14,28,26,12
28,14,28,27,12
28,14,28,27,12
28,14,28,27,12
28,14,28,27,12
28,14,28,27,12
28,14,28,27,12
28,14,28,27,12
28,14,28,27,12
28,14,28,27,12
28,14,28,26,12
28,14,28,27,12
28,14,28,27,12
28,14,28,26,12
28,14,28,26,12
28,14,28,26,12
28,14,28,26,12
28,14,28,26,12
28,14,28,27,12
28,14,28,27,12
28,14,28,26,12
28,14,28,27,12
28,14,28,27,12
28,14,28,27,11
28,14,28,27,11
28,14,28,27,11
28,14,28,27,11
27,14,27,27,11
28,14,28,27,11
27,14,27,27,11
27,14,27,27,11
27,14,27,27,11
27,14,27,27,11
27,14,27,27,11
28,14,28,27,11
29,14,29,27,11
29,14,29,27,11
29,14,29,27,11
29,14,29,27,11
29,14,29,26,11
29,14,29,27,11
29,14,29,27,11
31,14,31,26,11
31,14,31,26,11
31,14,31,26,11
34,14,34,26,11
34,14,34,26,11
34,14,34,26,11
37,14,37,26,11
37,14,37,26,11
37,14,37,26,11
38,14,38,26,11
38,14,38,26,11
38,14,38,27,11
38,14,38,27,11
41,14,41,28,11
41,14,41,26,11
41,14,41,26,11
43,14,43,26,11
43,14,43,26,11
43,14,43,26,11
45,14,45,26,11
45,14,45,25,11
45,14,45,25,11
47,14,47,25,11
47,14,47,25,11
47,14,47,25,11
47,14,47,25,11
47,14,47,25,11
47,14,47,25,11
47,15,47,25,11
48,15,48,25,11
48,15,48,25,11
48,15,48,25,11
48,15,48,25,11
48,15,48,25,11
48,15,48,25,11
48,15,48,25,11
48,15,48,24,11
48,15,48,24,11
48,15,48,24,11
48,15,48,25,11
48,15,48,25,11
49,15,49,26,11
49,15,49,27,11
49,16,49,26,11
46,16,46,25,11
46,16,46,25,11
46,16,46,27,11
47,16,47,30,11
47,16,47,30,11
47,16,47,30,11
47,16,47,31,11
47,16,47,34,11
49,16,49,35,11
49,16,49,34,11
49,16,49,31,11
52,16,52,28,11
52,16,52,25,11
52,16,52,26,11
58,16,58,26,11
58,16,58,25,11
58,16,58,25,11
64,16,64,25,11
64,16,64,25,11
64,16,64,24,11
72,16,72,24,11
72,16,72,24,11
72,16,72,24,11
81,16,81,23,11
81,16,81,23,11
87,17,87,23,11
87,17,87,22,11
87,17,87,22,11
97,17,97,22,11
97,17,97,22,11
97,18,97,21,11
102,18,102,21,11
102,18,102,21,11
103,18,103,21,11
103,18,103,21,11
103,19,103,21,11
103,19,103,22,11
103,20,103,22,11
102,20,102,21,11
102,20,102,21,11
102,20,102,22,11
102,21,102,22,11
101,21,101,22,11
101,21,101,22,11
102,22,102,22,11
102,22,102,22,11
102,22,102,22,11
100,22,100,22,11
100,22,100,23,11
100,22,100,23,11
100,23,100,24,11
99,23,99,24,11
99,23,99,24,11
100,23,100,23,11
100,23,100,23,11
101,23,101,23,11
101,23,101,23,11
102,23,102,23,11
102,23,102,23,11
103,23,103,23,11
103,23,103,23,11
103,23,103,23,11
103,23,103,23,11
104,23,104,23,11
104,23,104,23,11
105,23,105,23,11
105,23,105,23,11
105,23,105,23,11
105,24,105,23,11
105,24,105,23,11
105,24,105,23,12
106,24,106,23,12
106,24,106,23,12
106,24,106,23,12
106,24,106,23,12
106,24,106,23,12
107,24,107,23,12
107,24,107,23,12
107,24,107,23,12
107,24,107,23,12
107,24,107,23,12
107,24,107,23,12
106,24,106,23,12
106,24,106,24,12
106,24,106,24,12
106,25,106,24,12
106,25,106,24,12
106,25,106,24,12
105,25,105,24,12
100,25,100,24,12
100,25,100,24,12
95,25,95,24,12
89,25,89,24,12
87,25,87,24,12
85,25,85,24,12
82,25,82,24,12
80,25,80,24,12
77,25,77,23,12
75,24,75,23,12
72,24,72,23,12
70,24,70,23,12
68,24,68,23,12
65,24,65,23,12
63,24,63,23,13
61,24,61,23,13
58,24,58,23,13
56,23,56,23,13
53,23,53,23,13
51,23,51,23,13
49,23,49,23,13
46,22,46,23,13
44,22,44,23,13
43,22,43,23,13
41,22,41,23,13
39,21,39,23,13
38,21,38,23,13
38,21,38,24,13
37,21,37,24,13
36,20,36,24,13
35,20,35,24,13
34,20,34,24,13
33,20,33,24,13
32,20,32,24,13
31,19,31,24,13
30,19,30,24,13
28,19,28,24,13
29,19,29,24,13
29,19,29,24,13
29,18,29,24,13
31,18,31,24,13
31,18,31,24,13
30,18,30,24,13
32,18,32,24,13
32,18,32,24,13
32,18,32,25,13
32,18,32,25,13
32,17,32,25,13
33,17,33,25,13
33,17,33,25,13
33,17,33,25,13
32,17,32,25,13
32,17,32,25,13
32,17,32,25,13
32,17,32,25,13
31,17,31,25,13
31,17,31,25,13
30,17,30,25,13
30,17,30,25,13
30,17,30,25,13
29,17,29,25,13
29,17,29,25,13
28,17,28,25,13
28,17,28,25,13
27,17,27,25,13
27,17,27,25,13
27,17,27,25,13
27,17,27,25,13
27,17,27,25,13
26,17,26,25,13
26,17,26,25,13
26,17,26,25,13
26,17,26,25,13
26,17,26,25,13
25,17,25,24,13
25,17,25,24,13
25,17,25,24,13
25,17,25,24,13
25,17,25,24,13
25,17,25,25,13
25,17,25,25,13
25,17,25,25,13
25,17,25,25,13
25,17,25,25,13
25,17,25,25,13
25,17,25,25,13
25,17,25,25,13
25,17,25,25,13
25,17,25,25,13
25,17,25,25,13
25,16,25,25,13
25,16,25,25,13
25,16,25,25,13
25,16,25,25,13
25,16,25,25,13
25,16,25,25,13
24,16,24,25,13
24,16,24,25,13
24,16,24,25,13
25,16,25,25,13
25,16,25,25,13
25,16,25,25,13
25,16,25,25,12
25,16,25,25,12
25,16,25,25,12
26,16,26,25,12
25,16,25,25,12
25,16,25,25,12
25,16,25,25,12
26,16,26,25,12
26,16,26,25,12
26,16,26,25,12
26,16,26,25,12
26,15,26,25,12
26,15,26,25,12
26,15,26,25,12
26,15,26,25,12
27,15,27,25,12
27,15,27,25,12
27,15,27,25,12
27,15,27,25,12
27,15,27,25,12
27,15,27,25,12
27,15,27,25,12
27,15,27,25,12
27,15,27,25,12
28,15,28,25,12
28,15,28,25,12
28,15,28,25,12
28,15,28,25,12
28,15,28,25,12
28,15,28,25,12
27,15,27,25,12
27,15,27,25,12
27,15,27,25,12
27,15,27,25,12
26,15,26,25,12
27,15,27,25,12
27,15,27,25,12
29,15,29,25,12
28,15,28,25,12
30,15,30,25,12
32,15,32,25,12
32,15,32,25,12
32,15,32,25,12
32,15,32,25,12
32,15,32,25,12
32,15,32,25,12
32,15,32,25,12
32,15,32,24,12
32,15,32,25,12
34,15,34,24,12
34,15,34,24,12
34,15,34,24,12
37,15,37,24,12
37,15,37,24,12
37,15,37,24,12
39,15,39,24,12
39,15,39,24,12
39,15,39,24,12
40,15,40,24,12
40,15,40,24,12
39,16,39,24,12
39,16,39,24,12
39,16,39,24,12
41,16,41,24,12
41,16,41,24,12
41,16,41,24,12
39,16,39,24,12
39,16,39,24,12
39,16,39,24,12
42,16,42,24,12
42,16,42,24,12
42,16,42,24,12
42,16,42,24,12
42,16,42,24,12
42,16,42,24,12
43,16,43,24,12
43,17,43,24,12
42,17,42,24,12
42,17,42,24,12
42,17,42,24,12
43,17,43,24,12
43,17,43,24,12
43,17,43,24,12
45,17,45,24,12
45,17,45,24,12
48,17,48,24,12
48,17,48,24,12
48,17,48,24,12
50,17,50,24,12
50,17,50,24,12
50,17,50,24,12
52,17,52,24,12
52,18,52,24,12
53,18,53,24,12
53,18,53,24,12
53,18,53,24,12
55,18,55,24,12
55,18,55,24,12
56,18,56,24,12
56,18,56,23,12
56,18,56,23,12
57,18,57,23,12
57,18,57,23,12
57,18,57,23,12
59,18,59,23,12
59,18,59,23,12
60,18,60,23,12
60,18,60,23,12
60,18,60,23,12
62,18,62,23,12
62,18,62,23,12
64,18,64,23,12
64,18,64,23,12
64,18,64,23,12
67,18,67,23,12
67,19,67,23,12
68,19,68,23,12
68,19,68,23,12
68,19,68,23,12
70,19,70,23,12
70,19,70,23,12
70,19,70,23,12
70,19,70,23,12
71,19,71,22,12
71,19,71,22,12
71,19,71,22,12
72,19,72,22,12
72,19,72,22,12
72,19,72,22,12
72,19,72,22,12
72,20,72,22,12
73,20,73,22,12
73,20,73,22,12
73,20,73,22,12
73,20,73,22,12
74,20,74,22,12
74,20,74,22,12
74,20,74,22,12
74,20,74,22,13
74,20,74,22,13
74,20,74,22,13
74,21,74,21,13
75,21,75,21,13
75,21,75,21,13
74,21,74,21,13
74,21,74,21,13
74,21,74,21,13
74,21,74,21,13
74,21,74,21,13
75,21,75,21,13
75,21,75,21,13
75,21,75,21,13
75,21,75,21,13
76,21,76,21,13
76,21,76,21,13
77,21,77,21,13
77,21,77,21,13
77,21,77,21,13
77,21,77,21,13
77,21,77,21,13
77,21,77,21,13
77,20,77,21,13
78,20,78,21,13
78,20,78,21,13
78,20,78,21,13
78,20,78,21,13
79,19,79,21,13
79,19,79,21,13
79,19,79,21,13
79,19,79,21,13
79,19,79,21,14
80,18,80,20,14
80,18,80,20,14
80,18,80,20,14
81,18,81,20,14
81,18,81,20,14
82,18,82,20,14
82,18,82,20,14
82,18,82,20,14
83,18,83,20,14
83,18,83,20,14
83,18,83,20,14
84,18,84,20,14
84,18,84,20,14
83,18,83,20,14
83,18,83,20,14
83,18,83,20,14
84,18,84,20,14
84,18,84,20,14
86,18,86,20,14
86,18,86,20,14
86,18,86,20,14
86,18,86,20,14
86,18,86,20,14
86,18,86,20,14
86,18,86,20,14
86,18,86,20,14
87,18,87,20,14
87,18,87,20,14
86,18,86,20,15
86,18,86,20,15
86,19,86,20,15
86,19,86,20,15
86,19,86,20,15
87,19,87,20,15
87,19,87,20,15
87,19,87,20,15
86,19,86,20,15
86,19,86,20,15
87,19,87,20,15
87,19,87,20,15
87,19,87,20,15
87,19,87,20,15
87,19,87,20,15
87,19,87,20,15
87,19,87,20,15
87,19,87,20,15
87,19,87,20,15
87,19,87,20,15
87,19,87,20,15
87,19,87,20,15
87,19,87,20,15
87,19,87,20,15
87,19,87,20,15
87,19,87,20,16
86,19,86,20,16
86,19,86,20,16
86,19,86,20,16
86,19,86,20,16
86,19,86,20,16
86,20,86,20,16
85,20,85,20,16
85,19,85,20,16
82,19,82,20,16
82,20,82,20,16
80,20,80,20,16
72,20,72,20,16
70,20,70,20,16
67,20,67,20,16
65,20,65,20,16
63,20,63,20,16
61,20,61,20,16
59,20,59,20,16
57,20,57,20,16
55,20,55,20,16
53,20,53,20,16
51,20,51,20,16
48,20,48,20,16
46,20,46,20,16
44,20,44,21,16
42,20,42,21,16
40,20,40,21,16
38,20,38,21,16
37,20,37,21,16
34,20,34,21,16
33,20,33,21,16
31,20,31,21,16
32,20,32,21,16
32,20,32,21,16
29,20,29,22,16
29,20,29,22,16
27,20,27,22,16
27,20,27,22,16
26,20,26,22,16
26,20,26,22,16
25,20,25,22,16
24,20,24,22,16
25,20,25,22,16
23,20,23,22,16
23,20,23,22,16
23,20,23,22,16
24,20,24,22,16
23,20,23,22,16
23,20,23,23,16
23,20,23,23,16
23,20,23,23,16
23,20,23,23,16
22,20,22,23,16
22,20,22,23,16
22,20,22,23,16
22,20,22,23,16
22,20,22,23,16
22,20,22,23,16
21,19,21,23,16
21,19,21,23,16
21,19,21,23,16
21,19,21,23,16
22,19,22,23,16
22,19,22,23,16
22,19,22,23,16
22,19,22,23,16
22,19,22,23,16
22,19,22,23,16
22,19,22,23,16
23,19,23,23,16
23,19,23,23,16
23,19,23,23,16
23,19,23,23,16
24,19,24,23,16
24,19,24,23,16
24,19,24,23,16
24,19,24,23,16
24,19,24,23,16
24,19,24,23,16
24,19,24,23,16
24,18,24,23,16
24,18,24,23,16
25,18,25,23,16
24,18,24,23,16
24,18,24,23,16
24,18,24,23,16
24,18,24,23,16
24,18,24,23,16
24,18,24,23,16
24,18,24,23,16
24,18,24,23,16
25,18,25,23,16
25,18,25,23,16
25,18,25,23,16
25,18,25,23,16
25,18,25,23,16
25,18,25,23,16
24,18,24,23,16
24,18,24,23,16
24,18,24,23,16
24,18,24,23,16
24,18,24,23,16
24,18,24,23,16
24,18,24,23,16
24,18,24,23,16
24,18,24,23,16
24,18,24,23,16
24,18,24,23,16
24,18,24,23,16
25,18,25,23,16
25,18,25,23,16
25,18,25,23,16
25,18,25,23,16
25,18,25,23,16
25,18,25,23,16
25,18,25,23,16
25,18,25,23,16
25,18,25,23,16
25,18,25,23,16
25,18,25,23,16
25,18,25,23,16
25,18,25,23,16
25,18,25,23,16
25,18,25,23,16
24,18,24,23,16
24,18,24,23,16
24,18,24,23,16
25,18,25,23,16
25,18,25,23,16
25,17,25,23,16
25,17,25,23,16
25,18,25,23,16
25,18,25,23,16
25,18,25,23,16
25,18,25,23,16
24,18,24,23,16
24,17,24,23,16
25,17,25,23,16
25,17,25,23,16
25,17,25,23,16
25,17,25,23,16
25,17,25,23,16
25,17,25,23,16
25,17,25,23,16
25,17,25,23,16
25,17,25,23,16
25,17,25,24,16
25,17,25,24,16
25,17,25,23,16
25,17,25,23,16
25,17,25,23,16
25,17,25,23,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
25,17,25,24,16
26,17,26,24,16
26,17,26,24,16
26,17,26,24,16
26,17,26,24,16
26,17,26,24,16
26,17,26,24,16
26,17,26,24,15
26,17,26,24,15
26,17,26,24,15
27,17,27,24,15
27,17,27,24,15
27,17,27,24,15
30,17,30,24,15
30,17,30,24,15
30,17,30,23,15
32,17,32,23,15
32,17,32,23,15
35,17,35,23,15
35,17,35,23,15
35,17,35,23,15
36,17,36,23,15
36,17,36,23,15
34,17,34,23,15
34,17,34,23,15
34,17,34,23,15
37,17,37,23,15
37,17,37,23,15
37,18,37,23,15
35,18,35,23,15
35,18,35,23,15
37,18,37,23,15
37,18,37,23,15
37,18,37,23,15
38,18,38,23,15
38,18,38,23,15
39,18,39,23,15
39,18,39,23,15
39,18,39,23,15
40,18,40,23,15
40,18,40,23,15
40,18,40,23,15
41,18,41,23,15
41,18,41,23,15
42,18,42,23,15
42,18,42,23,15
42,18,42,23,15
43,18,43,23,15
43,19,43,23,15
45,19,45,23,15
45,19,45,23,15
47,19,47,23,15
47,19,47,23,15
47,19,47,23,15
47,19,47,23,15
47,19,47,23,15
49,19,49,23,15
49,19,49,22,15
49,20,49,22,15
50,20,50,22,15
50,20,50,22,15
52,20,52,22,15
52,20,52,22,15
52,20,52,22,15
52,20,52,22,15
53,20,53,22,15
53,20,53,22,15
53,21,53,22,15
55,21,55,22,15
55,21,55,22,15
55,21,55,22,15
55,21,55,22,15
56,21,56,22,15
56,21,56,22,15
57,21,57,22,15
57,21,57,22,15
58,21,58,22,15
58,21,58,22,15
58,21,58,22,15
58,21,58,22,15
58,21,58,22,15
58,21,58,22,16
58,21,58,22,16
59,21,59,22,16
59,21,59,22,16
61,21,61,22,15
61,21,61,22,15
61,21,61,22,15
62,21,62,22,15
62,21,62,22,15
62,21,62,22,15
62,21,62,22,15
63,21,63,22,15
63,21,63,21,15
64,21,64,21,15
64,21,64,21,15
65,21,65,21,15
65,21,65,21,15
65,21,65,21,15
65,21,65,21,15
65,21,65,21,16
66,21,66,21,16
66,21,66,21,16
66,21,66,21,16
66,21,66,21,16
67,21,67,21,16
67,21,67,21,16
67,21,67,21,16
67,21,67,21,16
67,21,67,21,16
67,21,67,21,16
67,22,67,21,16
68,22,68,21,16
68,22,68,21,16
68,22,68,21,16
68,22,68,21,16
69,22,69,21,16
69,22,69,21,16
69,22,69,21,16
69,22,69,21,16
70,22,70,21,16
70,22,70,21,16
70,22,70,21,16
70,22,70,21,16
70,22,70,21,16
70,22,70,21,16
71,22,71,21,16
71,22,71,21,16
72,22,72,21,16
72,22,72,21,16
72,22,72,21,16
72,22,72,21,16
72,22,72,21,16
72,22,72,21,16
72,22,72,21,16
72,22,72,21,16
72,22,72,21,16
74,22,74,21,16
74,21,74,21,16
74,21,74,21,16
74,21,74,21,16
74,21,74,21,16
74,21,74,21,16
74,21,74,21,16
74,21,74,21,16
74,21,74,21,16
75,21,75,21,16
75,20,75,21,16
75,20,75,21,16
75,20,75,21,16
75,20,75,21,16
75,20,75,21,16
76,20,76,21,16
76,20,76,21,16
76,20,76,21,16
77,20,77,21,16
77,20,77,21,16
77,20,77,21,16
77,20,77,21,16
76,20,76,21,16
76,20,76,21,17
76,20,76,21,17
77,20,77,21,17
77,20,77,21,17
78,20,78,21,17
78,20,78,21,17
77,20,77,21,17
77,20,77,21,17
76,20,76,21,17
76,20,76,21,17
76,21,76,21,17
76,21,76,21,17
76,21,76,21,17
76,21,76,21,17
76,21,76,21,17
74,21,74,21,17
74,21,74,21,17
71,21,71,21,17
64,21,64,21,17
63,21,63,21,17
61,21,61,21,17
59,21,59,21,17
58,21,58,21,17
56,21,56,21,17
54,21,54,21,17
53,21,53,21,17
51,21,51,21,17
49,21,49,21,17
47,21,47,21,17
46,21,46,21,17
44,21,44,21,17
43,21,43,21,17
41,21,41,21,17
39,21,39,22,17
38,22,38,22,17
37,22,37,22,17
35,22,35,22,17
33,22,33,22,17
31,22,31,22,17
31,22,31,22,17
29,22,29,22,17
27,22,27,22,17
26,22,26,22,17
24,22,24,22,17
23,22,23,22,17
25,21,25,23,17
25,21,25,23,17
25,21,25,23,17
24,21,24,23,17
23,21,23,23,17
23,21,23,23,17
23,21,23,23,17
23,21,23,23,18
23,21,23,23,18
22,21,22,23,18
22,21,22,23,18
22,20,22,23,18
22,20,22,23,18
22,20,22,23,18
23,20,23,23,18
23,20,23,23,18
24,20,24,23,18
24,20,24,23,18
24,20,24,23,17
24,20,24,23,17
23,20,23,23,17
23,20,23,23,17
24,20,24,23,17
24,20,24,23,17
24,20,24,23,17
23,20,23,23,18
23,20,23,23,18
24,20,24,23,18
24,20,24,23,18
24,20,24,23,18
26,20,26,25,18
25,20,25,25,18
25,20,25,24,17
25,20,25,24,17
24,20,24,24,17
23,20,23,24,17
23,20,23,24,17
24,20,24,24,17
24,20,24,24,17
24,20,24,24,17
23,20,23,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
23,19,23,24,17
23,19,23,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
24,19,24,24,17
25,19,25,24,17
26,19,26,24,17
27,19,27,24,17
28,19,28,24,17
28,19,28,24,17
29,19,29,24,17
30,19,30,24,17
31,19,31,24,17
31,19,31,24,17
31,19,31,24,17
31,19,31,24,17
31,19,31,24,17
31,19,31,24,17
31,19,31,24,17
31,19,31,24,17
31,19,31,24,17
32,19,32,24,17
32,19,32,24,17
32,19,32,24,17
33,19,33,24,17
33,19,33,24,17
32,19,32,24,17
32,19,32,24,17
34,19,34,24,17
34,19,34,24,17
34,19,34,24,17
32,19,32,24,17
32,19,32,24,17
33,19,33,24,17
33,19,33,24,17
34,19,34,24,17
34,19,34,24,17
34,19,34,24,17
35,19,35,24,17
35,20,35,25,17
35,20,35,25,17
35,20,35,25,17
36,20,36,25,17
36,20,36,25,17
36,20,36,25,17
36,20,36,25,17
36,20,36,25,16
37,20,37,25,16
37,20,37,24,16
37,20,37,24,16
37,20,37,24,17
37,20,37,24,17
37,20,37,24,17
37,20,37,24,16
38,20,38,24,16
38,20,38,24,16
38,20,38,24,16
38,20,38,23,17
38,20,38,23,17
39,20,39,23,17
39,20,39,23,16
39,20,39,23,16
39,20,39,23,16
39,20,39,23,16
39,20,39,23,16
41,20,41,23,16
41,20,41,23,16
41,20,41,23,16
41,20,41,23,16
41,21,41,23,16
41,21,41,23,16
41,21,41,23,17
41,21,41,23,17
41,21,41,23,17
42,21,42,23,17
42,21,42,23,16
42,21,42,23,16
42,21,42,23,16
42,21,42,23,16
43,21,43,23,16
43,21,43,23,16
43,21,43,23,16
43,21,43,23,16
43,21,43,23,16
43,21,43,23,16
43,21,43,23,16
43,21,43,23,16
43,21,43,23,16
43,21,43,23,16
43,21,43,23,16
43,21,43,23,16
43,21,43,23,16
43,21,43,23,16
43,21,43,23,16
44,21,44,23,16
44,21,44,23,16
44,21,44,23,16
44,21,44,23,16
44,21,44,23,16
44,21,44,23,16
44,21,44,23,16
44,21,44,23,16
44,21,44,23,16
45,21,45,23,17
45,21,45,23,17
45,21,45,23,17
45,21,45,23,17
45,21,45,23,17
45,21,45,23,17
45,21,45,23,17
45,21,45,23,17
45,21,45,23,17
46,21,46,23,17
46,21,46,23,17
46,21,46,23,17
46,21,46,23,17
46,21,46,23,17
46,21,46,23,17
46,21,46,23,17
46,21,46,23,17
46,21,46,23,17
46,21,46,23,17
