Physic_1,Physic_2,Physic_3,Physic_4
209,20,12,57
219,24,12,58
220,27,13,59
217,28,13,58
213,29,14,57
191,29,14,44
166,27,15,40
142,25,15,37
126,22,16,37
117,20,16,37
113,17,16,37
112,16,16,37
113,15,16,37
114,14,16,36
112,14,16,34
108,14,16,33
102,14,16,33
97,13,16,33
92,13,16,33
89,13,16,33
87,13,16,33
85,13,16,33
84,13,16,33
82,13,16,33
82,13,16,33
80,13,16,33
80,13,16,33
79,13,15,33
79,13,15,33
79,12,15,33
79,12,15,33
79,12,15,33
79,12,15,33
79,12,15,33
79,12,14,33
80,12,14,33
80,12,13,33
81,11,12,33
83,11,12,34
86,11,12,34
89,11,11,34
94,11,11,34
96,11,11,34
96,11,11,34
96,11,11,34
96,11,11,34
96,11,11,33
96,11,10,42
129,11,11,48
175,13,12,50
201,17,12,53
226,22,11,65
240,26,11,75
244,28,12,74
239,30,13,73
238,31,13,74
239,0,14,74
232,0,15,55
201,31,15,49
186,28,16,44
171,26,17,41
155,24,17,40
149,22,17,40
145,21,17,40
141,20,17,40
139,20,18,39
137,20,18,39
129,19,18,35
114,19,18,33
103,17,18,33
98,16,18,34
96,15,18,35
96,15,18,35
96,15,18,34
93,14,18,33
89,14,18,33
86,14,18,33
82,14,18,33
79,14,18,33
78,14,18,33
77,14,18,33
77,14,17,33
76,14,17,33
75,14,17,33
76,14,17,35
82,14,17,36
88,15,17,36
94,15,17,36
99,15,17,37
105,15,17,38
112,16,18,38
115,16,17,38
122,16,17,38
126,16,17,39
131,17,17,39
135,17,17,39
138,17,17,41
146,18,17,41
151,18,17,41
152,19,17,39
137,20,18,34
120,19,17,34
109,18,18,34
103,16,18,34
99,15,18,35
100,15,18,35
100,14,18,34
97,14,18,34
94,14,18,33
89,14,18,33
85,14,18,33
83,14,18,33
81,14,18,33
80,14,18,33
79,14,17,33
78,13,17,33
77,13,17,33
77,13,17,33
76,13,17,33
76,13,17,33
76,13,17,33
75,13,17,33
75,13,17,33
75,14,17,33
74,14,17,33
75,14,17,33
76,14,17,34
80,14,17,34
83,14,17,35
86,14,17,35
89,14,16,36
93,14,16,36
97,14,16,36
101,15,16,36
106,15,16,36
110,15,16,37
113,15,16,38
119,15,16,38
122,15,16,38
124,16,16,38
128,16,16,38
131,16,16,38
134,16,16,38
137,17,16,39
138,17,16,39
141,17,16,40
144,17,16,40
146,18,16,40
147,18,16,40
147,18,16,40
148,19,16,40
149,19,16,40
149,19,16,40
149,19,15,40
152,19,15,43
164,19,15,45
179,20,15,46
186,21,15,47
190,22,15,47
193,23,15,47
195,23,15,48
196,24,15,48
196,24,15,48
194,24,16,39
162,24,16,37
138,22,16,35
122,20,15,34
112,18,15,36
111,16,15,36
111,14,15,36
113,14,15,36
113,13,15,35
110,13,15,34
105,13,14,33
100,13,14,33
97,13,14,33
93,13,14,33
91,12,14,33
89,12,13,33
89,12,13,33
88,12,13,33
88,12,12,33
88,11,12,33
88,11,11,33
89,11,11,33
91,11,10,34
93,10,10,34
95,10,10,34
97,10,9,34
100,10,9,34
101,10,9,34
102,11,9,34
102,11,9,34
102,11,9,34
101,11,9,34
101,11,8,34
100,11,8,34
100,11,8,34
102,11,8,34
105,11,8,35
107,11,8,35
107,11,8,34
105,11,8,33
102,11,8,33
101,12,8,33
97,11,8,33
95,12,9,33
94,11,9,33
94,11,9,33
94,11,9,33
93,11,10,35
97,12,10,36
102,13,10,36
106,14,10,37
111,15,10,38
119,16,11,40
128,16,11,41
140,17,12,42
149,17,12,42
157,18,12,42
163,20,13,43
165,21,13,43
167,22,14,43
168,22,14,44
170,23,14,44
171,23,15,44
172,24,15,45
173,24,16,45
173,24,16,45
173,25,16,45
172,25,17,45
163,25,17,38
133,25,18,36
115,23,18,35
103,22,18,35
96,21,18,36
92,21,18,36
88,20,18,34
81,20,18,34
77,19,18,34
74,19,18,34
71,19,18,33
67,19,18,33
64,19,17,33
63,19,17,33
62,19,17,33
61,19,17,33
61,19,17,33
61,19,17,33
61,19,17,33
61,18,17,33
61,18,17,33
61,18,17,33
61,18,16,33
62,18,16,33
62,18,16,33
62,18,16,33
62,18,16,33
62,18,16,33
62,18,16,33
63,18,16,33
63,17,16,33
63,17,16,33
63,17,16,33
63,17,16,33
63,17,16,33
63,17,15,33
63,17,15,33
63,17,15,33
64,17,15,33
64,17,15,33
64,17,15,33
64,17,15,33
64,17,15,33
64,17,15,33
64,17,15,33
64,17,15,33
64,17,15,34
69,17,15,36
78,17,15,37
88,17,14,38
96,18,14,38
103,18,14,39
115,19,14,42
131,19,14,45
151,20,14,46
168,21,15,46
176,23,15,46
182,24,15,47
186,24,16,47
176,22,16,36
148,21,16,34
128,21,16,34
111,20,16,34
101,20,16,34
94,19,16,34
88,19,16,34
83,19,16,34
77,18,16,33
73,18,16,33
70,18,16,33
68,18,16,33
66,18,16,33
68,18,16,36
75,18,16,38
86,18,16,38
95,19,16,38
103,20,16,38
107,21,16,39
109,21,16,35
99,21,15,34
89,20,16,34
83,18,16,34
81,18,15,35
81,18,15,35
80,18,15,34
77,18,15,34
74,18,15,33
72,17,15,33
70,17,14,33
69,17,14,33
68,17,14,33
67,17,14,33
67,17,14,33
67,16,14,33
67,16,14,33
66,16,14,33
66,16,13,33
67,16,13,33
67,16,13,33
67,15,13,33
67,15,13,33
68,15,13,35
77,15,12,38
88,15,12,38
98,16,12,38
107,17,12,38
114,18,12,38
120,17,12,39
124,17,12,39
129,17,12,39
132,18,12,39
135,18,12,40
140,18,12,40
146,19,12,41
152,18,12,41
160,17,12,42
166,17,12,42
172,17,13,42
175,18,13,42
177,18,13,42
178,18,13,42
178,18,14,42
178,19,14,42
177,19,14,42
177,19,15,42
175,19,15,42
174,19,16,42
172,20,16,41
167,20,16,41
160,20,17,40
155,21,17,40
149,21,17,39
143,21,17,35
122,21,17,34
109,22,18,34
97,21,18,34
89,21,17,34
82,20,17,34
77,20,17,34
74,19,17,34
70,19,17,33
67,19,17,33
66,19,17,33
64,19,17,33
64,19,17,33
63,18,17,33
63,18,17,33
63,18,17,33
62,18,17,33
62,18,17,33
62,18,17,33
62,18,17,33
63,18,17,33
63,18,16,33
63,18,16,33
63,18,16,33
63,18,16,33
63,17,16,33
63,17,16,33
63,17,16,33
63,17,16,33
63,17,16,33
63,17,15,33
63,17,15,33
63,17,15,33
63,17,15,33
65,17,15,37
82,17,15,43
120,18,15,50
160,21,15,50
178,24,16,50
193,25,16,51
197,26,16,50
186,27,16,40
157,25,17,36
133,24,17,34
115,22,18,34
104,21,17,36
100,21,17,36
94,21,17,34
86,20,18,34
80,20,17,33
75,19,17,33
72,19,17,33
70,18,17,33
69,18,17,33
68,18,16,33
66,18,16,33
64,18,16,33
63,18,16,33
63,18,16,33
63,18,16,33
63,18,15,33
62,17,15,33
62,17,15,33
62,17,15,33
62,17,15,33
63,17,15,33
63,16,14,33
63,16,14,33
64,16,14,33
64,16,14,33
64,16,14,33
65,16,14,33
65,16,14,33
65,16,14,33
65,16,14,34
71,15,14,37
85,16,14,39
101,17,14,42
121,18,14,43
139,20,14,43
149,20,14,44
160,21,14,44
166,22,14,44
170,22,15,44
175,22,15,45
180,21,15,43
176,20,16,42
174,20,16,40
156,20,16,34
136,20,16,34
117,20,17,34
105,20,17,34
96,20,17,34
88,19,17,34
82,19,16,34
78,18,16,33
74,18,16,33
71,18,16,33
69,18,16,33
67,18,16,33
66,18,16,33
65,18,16,33
65,17,16,33
64,18,16,35
72,18,16,38
85,18,16,38
96,19,16,39
106,19,16,40
108,21,16,35
95,20,16,34
87,19,16,34
83,17,16,34
83,17,15,36
84,17,15,34
81,17,15,33
77,17,15,33
74,17,15,33
72,17,15,33
71,17,15,33
69,17,15,33
68,17,15,33
67,17,15,33
67,17,14,33
67,17,14,37
78,17,14,44
118,17,14,51
178,21,14,56
205,25,15,58
215,27,15,58
213,29,16,58
211,29,17,58
199,27,18,44
178,25,18,39
152,24,18,36
130,24,19,34
113,22,19,34
102,22,18,35
97,22,18,34
87,21,19,34
80,21,18,34
75,20,18,34
72,20,18,34
69,20,18,34
66,20,18,33
63,19,18,33
61,19,18,33
60,19,18,33
61,19,17,36
67,20,17,37
77,20,17,38
87,20,17,38
96,21,17,43
117,22,17,43
131,23,17,43
143,23,17,44
152,23,17,44
158,24,18,44
151,25,18,36
124,24,18,34
108,23,18,34
97,22,18,34
90,21,18,34
84,21,18,34
80,21,18,34
75,20,18,34
72,20,18,34
69,20,18,34
66,19,18,33
64,19,18,33
63,19,18,35
68,20,17,38
80,20,17,38
89,21,17,39
99,21,17,40
107,22,17,40
113,22,17,40
119,22,17,40
124,23,18,40
127,23,18,40
130,23,18,41
121,23,18,35
106,23,18,34
95,22,18,34
87,21,18,34
84,20,18,35
82,20,18,35
79,20,18,34
75,20,18,34
70,20,18,34
67,20,18,34
66,19,17,34
64,19,17,34
64,19,17,34
63,19,17,34
63,18,16,34
63,18,16,34
64,18,16,34
64,17,15,33
63,17,15,33
63,17,15,33
63,17,14,33
64,16,14,33
64,16,14,33
65,16,14,33
65,15,14,33
66,15,14,33
67,15,13,33
68,15,13,33
69,15,13,33
69,15,13,33
70,14,13,33
70,14,13,33
71,14,13,33
71,14,12,33
72,14,12,33
72,14,12,33
73,14,12,36
81,14,13,36
88,15,13,36
89,16,13,33
83,16,13,33
79,16,13,33
77,15,13,33
76,15,13,33
77,15,12,33
77,14,12,33
76,14,12,33
75,14,12,33
75,14,12,33
76,14,12,33
75,13,11,33
76,13,11,33
76,13,10,33
77,12,10,33
78,12,10,33
79,12,9,33
81,12,9,33
83,12,9,33
84,12,9,33
85,11,8,33
87,11,8,33
89,11,8,34
92,11,8,34
97,11,8,35
101,11,7,35
105,11,7,35
106,11,7,34
105,11,7,34
104,11,6,34
102,11,6,33
100,11,6,33
98,11,6,33
98,11,6,33
98,11,6,33
99,11,5,36
105,10,5,36
114,10,5,37
121,10,5,37
126,11,5,36
126,11,5,35
125,11,5,34
122,12,5,36
125,13,5,39
131,15,5,42
148,16,5,43
159,17,5,44
170,19,5,44
177,20,6,44
181,21,6,45
172,22,6,39
149,22,7,34
126,20,7,34
114,18,8,34
108,17,8,34
101,17,8,34
95,16,8,33
90,16,8,33
85,15,8,33
83,14,8,34
86,14,8,36
93,15,8,39
112,15,7,46
154,17,7,48
176,20,7,49
192,24,8,54
205,26,8,55
208,28,9,55
205,29,10,55
203,30,10,55
201,31,11,55
200,0,12,56
200,0,13,56
199,1,14,55
191,1,15,49
171,1,15,41
140,1,16,37
116,1,17,37
99,31,17,37
87,30,17,36
81,28,18,36
76,26,18,36
74,25,17,36
73,23,18,36
75,21,18,37
85,20,18,38
103,20,17,47
147,22,18,55
203,26,18,68
234,28,18,71
236,31,19,72
238,31,19,73
239,31,20,74
240,30,21,74
239,29,22,72
238,29,22,72
238,30,23,72
238,30,23,72
239,31,24,73
231,31,25,57
198,31,25,47
175,30,26,41
142,0,26,36
115,0,26,36
97,31,26,36
87,30,26,36
77,30,26,35
70,29,26,35
65,28,26,35
60,27,26,34
57,25,26,34
56,24,26,34
58,23,26,35
60,22,26,35
63,21,26,35
65,20,26,35
67,20,26,35
70,19,26,35
70,19,26,34
69,18,26,34
68,18,26,34
68,18,26,33
66,18,25,33
65,18,25,33
64,18,25,33
63,18,25,33
63,18,25,33
62,18,25,33
62,18,25,33
62,18,25,33
63,18,25,33
62,18,25,33
63,17,25,33
63,17,25,33
63,17,24,33
63,17,24,33
63,17,24,33
63,17,24,33
63,17,23,33
64,17,23,33
64,16,23,33
64,16,22,33
64,16,22,33
64,16,22,33
64,16,21,33
65,16,21,33
65,16,20,33
66,15,20,33
66,15,19,33
67,15,19,33
68,15,19,33
68,14,18,33
69,14,18,33
70,14,17,33
71,14,17,33
72,14,16,33
72,13,16,33
74,13,16,33
74,13,16,33
76,13,16,33
78,13,16,33
79,13,16,33
80,13,16,33
80,13,16,33
81,13,15,33
81,13,15,33
81,12,15,32
80,13,15,33
81,12,15,33
82,12,14,33
82,12,14,33
83,12,14,33
83,12,13,33
84,12,13,33
84,11,13,33
85,11,13,34
89,11,12,34
91,11,12,34
94,11,12,34
95,11,12,34
97,11,12,34
97,11,12,34
97,11,12,34
98,11,12,34
98,11,12,34
98,11,11,34
99,11,11,33
97,11,11,33
97,11,11,33
97,11,11,33
98,11,11,33
98,11,11,33
99,11,11,34
100,11,11,34
101,11,11,34
101,11,11,34
101,11,11,34
101,11,11,34
100,11,11,33
98,11,11,33
97,11,11,33
97,11,11,33
98,11,11,35
103,11,11,36
111,12,11,38
118,12,10,40
131,13,10,41
141,15,10,41
154,16,11,43
168,18,11,44
177,19,11,44
182,20,11,45
186,21,11,40
161,21,12,36
139,21,12,33
122,19,12,33
111,16,13,33
108,15,13,35
109,13,13,35
112,13,13,35
113,12,13,35
112,12,13,34
110,12,12,34
106,12,12,33
104,12,12,33
101,11,12,33
100,11,11,33
99,11,11,33
99,11,11,33
99,11,11,34
101,11,11,34
102,11,10,34
102,11,10,33
102,11,10,33
101,11,10,33
100,11,10,33
100,11,10,33
99,11,10,33
99,11,9,33
99,11,9,34
101,11,9,34
103,11,9,35
108,11,8,35
109,11,8,34
108,11,8,33
105,11,8,33
102,12,8,33
101,12,8,32
98,12,8,33
96,11,8,33
96,11,7,33
95,11,7,33
97,12,7,35
102,12,7,36
107,13,7,36
110,14,7,37
115,15,7,40
132,16,7,47
171,18,7,53
205,22,7,55
214,25,7,57
210,26,8,47
184,27,9,39
152,25,10,35
129,21,11,34
116,20,11,34
104,20,11,34
95,21,11,33
87,20,10,33
80,18,10,33
76,17,11,32
75,15,11,34
79,14,11,35
83,13,10,35
86,12,10,35
88,12,10,33
88,13,11,35
93,13,10,36
101,14,10,39
118,14,10,42
134,15,10,43
153,17,10,44
168,18,10,45
178,20,11,46
186,21,11,47
192,22,11,47
196,23,12,48
199,24,12,48
200,25,13,49
199,25,13,49
198,26,14,49
197,25,14,49
200,23,15,49
203,22,15,48
202,22,16,45
189,22,16,41
177,21,16,40
167,21,17,40
158,21,17,38
139,21,17,33
117,20,17,33
104,20,17,33
94,20,17,33
84,19,17,33
79,19,17,33
74,19,17,33
70,19,17,33
68,18,17,33
66,19,17,34
68,19,17,35
72,19,17,36
77,19,16,36
80,20,16,36
82,20,16,36
84,20,16,36
85,20,16,36
86,20,16,36
87,20,16,36
89,20,16,38
95,20,16,38
99,20,16,38
103,21,16,38
106,21,16,38
107,21,16,38
109,21,16,38
110,21,16,38
111,21,16,38
112,21,17,38
113,21,17,38
115,20,16,38
117,19,17,38
120,19,17,38
121,20,17,38
121,20,17,38
122,20,17,38
122,20,17,38
122,20,17,38
122,20,17,39
122,21,17,39
120,21,18,35
105,22,18,34
93,21,18,34
86,20,18,34
81,20,17,34
78,19,18,34
76,19,17,34
73,19,17,33
70,19,17,33
68,19,17,33
66,19,17,33
65,19,17,33
64,19,17,33
64,18,17,33
63,18,17,33
64,18,17,36
74,19,17,38
84,19,16,38
93,20,16,38
101,21,16,39
106,21,16,39
112,21,16,39
117,21,16,39
120,21,16,39
122,21,16,39
124,22,17,40
125,22,17,40
126,22,16,36
113,21,17,34
101,22,17,34
91,22,17,34
84,21,17,34
80,20,16,34
76,20,17,34
74,19,16,34
75,18,16,35
76,18,16,34
74,18,16,34
72,18,16,33
70,18,16,33
68,17,15,33
67,17,15,33
66,17,15,33
65,17,14,33
64,16,14,33
69,16,14,39
87,16,13,42
118,17,13,45
142,19,13,45
157,20,13,45
167,21,13,45
176,22,13,45
182,22,13,45
185,23,13,46
187,24,13,46
189,24,13,46
189,24,13,46
181,25,13,39
155,24,14,35
130,22,14,34
116,20,14,34
110,18,14,36
109,17,13,36
107,17,13,36
102,17,13,34
96,17,13,33
89,16,12,33
86,16,12,33
82,15,12,33
80,15,12,33
78,14,12,33
77,14,12,33
76,14,11,33
75,14,11,33
74,14,11,32
72,14,11,32
72,13,11,32
71,13,11,32
71,13,11,32
71,13,11,32
71,13,11,32
71,13,11,32
71,13,11,32
71,13,11,32
71,13,11,32
71,13,11,32
70,13,11,32
70,13,12,32
70,14,12,32
69,14,12,32
69,14,12,32
69,14,12,32
69,14,12,32
68,14,13,32
68,14,13,32
68,14,13,33
69,15,13,33
69,15,13,33
69,15,14,33
69,15,14,33
69,15,14,33
68,16,14,33
68,16,15,33
67,16,15,33
69,16,15,35
76,17,15,37
87,17,15,38
94,18,15,38
103,19,15,38
106,20,15,38
109,21,16,38
111,20,16,39
115,20,16,39
119,21,16,40
122,21,16,40
126,21,16,40
128,22,16,40
130,21,17,40
132,20,17,40
135,20,17,40
138,20,17,40
139,20,17,39
128,20,17,34
109,21,17,34
98,21,17,34
90,20,17,34
83,19,17,34
79,19,17,34
76,19,17,34
73,19,17,34
75,20,17,36
80,20,17,37
83,20,17,37
90,21,17,38
94,21,17,38
98,21,17,38
101,21,17,38
106,21,17,39
109,21,17,39
113,22,17,39
117,22,17,39
119,22,17,40
122,21,17,40
126,20,17,40
128,20,17,40
130,20,18,40
127,21,18,34
111,21,18,34
99,22,18,34
89,20,18,34
83,20,18,34
80,19,17,34
77,19,17,34
75,19,17,34
72,19,17,34
70,19,17,34
68,19,17,34
67,19,17,34
66,18,17,34
65,18,17,33
64,18,17,33
64,18,17,33
64,18,17,33
64,18,17,36
72,19,16,37
80,19,16,37
87,19,16,37
88,20,16,35
82,21,16,34
75,19,16,34
73,18,16,34
73,18,16,35
75,17,16,35
75,17,16,34
73,17,16,33
71,17,16,33
69,17,16,33
68,17,16,33
67,17,15,33
67,17,15,33
66,17,15,33
66,17,15,33
66,17,15,33
65,17,15,33
65,17,15,33
65,17,15,33
65,17,15,33
65,17,15,33
65,17,15,33
65,17,15,33
66,17,15,33
66,16,14,33
66,16,14,33
66,16,14,33
67,16,14,33
67,16,14,33
67,16,14,33
68,16,14,33
68,16,13,33
69,15,13,33
69,15,13,33
70,15,13,33
70,15,13,33
71,15,13,33
72,15,12,33
72,14,12,33
76,14,12,36
87,15,12,38
105,15,12,45
149,17,12,52
197,21,12,60
226,24,12,64
231,27,12,65
210,28,13,45
183,26,13,40
154,24,14,35
135,21,14,34
120,19,14,36
117,18,14,37
114,18,14,36
107,18,14,34
100,18,13,33
93,17,13,33
87,16,13,33
84,16,13,32
79,16,13,32
76,16,13,32
74,15,13,32
72,15,13,32
71,15,13,32
70,15,13,32
68,15,13,32
68,15,13,32
67,15,13,32
66,15,13,32
66,15,12,32
65,15,12,32
65,15,12,32
65,15,12,32
65,15,12,32
67,15,12,35
78,15,12,36
89,15,12,38
103,16,12,45
147,17,12,52
192,21,13,60
225,24,13,64
232,27,14,65
230,28,14,64
213,27,15,47
184,25,16,39
158,25,16,35
133,23,17,34
116,20,17,35
110,20,17,36
105,20,17,36
96,20,17,33
88,20,17,33
81,19,17,33
75,18,17,33
72,18,17,33
70,18,17,33
68,18,17,33
66,18,17,32
63,18,17,32
62,18,16,32
61,18,16,33
61,18,16,33
61,18,16,33
61,18,16,33
61,17,16,33
61,17,16,33
61,17,16,33
61,17,16,33
61,17,15,33
61,17,15,33
61,17,15,33
61,17,15,33
62,17,15,33
62,16,15,33
62,16,15,33
62,16,15,33
63,16,15,33
65,16,15,36
72,16,15,37
82,17,15,37
91,17,15,37
95,18,14,37
99,19,14,37
101,19,15,37
102,19,15,37
103,19,15,37
105,19,15,37
106,19,15,37
107,19,15,37
107,19,15,37
107,19,15,37
109,18,15,37
111,17,15,37
113,17,15,37
115,18,15,37
116,17,15,37
118,17,15,37
118,18,15,37
118,18,15,37
119,18,15,37
119,18,15,37
119,18,15,37
118,19,15,37
117,19,16,37
116,19,16,37
115,19,16,37
114,19,16,37
113,19,16,37
113,19,16,35
100,20,16,33
90,20,16,33
84,18,16,33
80,18,16,33
78,17,16,34
77,18,16,34
75,18,16,34
77,18,16,38
90,19,16,39
103,20,16,41
113,20,16,41
122,21,16,41
127,21,16,41
132,21,16,41
134,22,16,39
130,22,16,39
122,22,16,36
108,21,17,34
98,20,17,34
93,19,17,35
89,19,17,35
86,19,17,34
82,19,16,34
78,18,16,33
75,18,16,33
72,18,16,33
70,18,16,33
69,18,16,33
68,18,16,33
67,18,16,33
67,18,16,33
65,18,16,33
64,17,16,33
63,17,16,33
63,17,16,36
71,18,16,38
84,18,16,40
100,19,15,41
117,20,15,39
109,21,16,34
94,21,16,34
87,19,16,34
83,17,16,35
85,17,16,36
87,17,15,34
83,17,15,33
78,17,15,33
75,17,15,33
73,17,15,33
71,17,15,33
69,16,14,33
69,16,14,33
68,16,14,33
67,16,14,33
67,16,13,33
67,15,13,33
68,15,13,33
67,15,13,32
67,15,13,32
67,15,13,32
67,15,13,32
67,15,13,32
68,15,13,33
68,15,13,33
68,15,14,33
71,15,13,36
80,15,13,38
91,16,13,38
102,17,13,38
110,18,13,38
117,18,13,39
122,18,13,39
127,18,13,39
132,18,13,39
136,18,13,39
138,19,13,39
130,19,13,34
116,19,14,34
106,17,14,33
100,16,14,34
96,16,14,34
94,16,14,33
88,16,14,33
84,16,14,33
80,16,14,33
78,16,13,33
76,15,13,33
75,15,13,33
73,15,13,33
73,15,13,35
80,16,13,36
87,16,13,38
99,17,13,40
120,17,13,50
171,19,13,55
207,23,13,55
213,26,14,57
200,27,14,43
175,25,15,39
152,23,15,35
128,21,15,33
115,19,15,35
111,19,16,36
107,19,15,36
101,19,16,33
92,18,15,33
86,18,15,33
80,17,15,33
76,17,15,33
73,17,15,33
71,17,15,33
68,17,15,32
66,17,15,32
65,17,15,32
64,17,15,32
63,17,15,32
62,17,15,32
62,17,15,32
62,16,15,32
62,16,15,32
62,16,14,33
63,16,14,33
63,16,14,33
63,16,14,33
63,16,14,33
63,16,14,33
63,15,14,33
64,15,14,33
64,15,14,33
65,15,14,33
66,15,14,33
67,15,14,33
67,15,14,33
68,15,14,33
68,15,14,33
68,15,13,33
69,15,13,33
69,15,13,33
69,15,13,33
69,15,13,33
70,15,13,33
70,15,12,33
71,14,12,33
71,14,12,33
72,14,11,33
72,13,11,33
73,13,11,33
74,13,11,33
75,13,11,33
76,13,11,33
77,13,11,33
77,13,10,33
78,12,10,33
79,12,10,33
79,12,10,33
79,12,10,33
80,12,10,33
80,12,10,33
80,12,10,33
81,12,10,33
81,12,10,33
81,12,10,33
81,12,10,33
81,12,10,33
81,12,10,33
81,12,9,33
81,12,9,33
81,12,9,33
82,12,9,33
82,11,9,33
83,11,9,33
86,11,9,33
88,11,9,33
90,11,9,33
90,12,9,33
90,12,9,33
95,12,9,36
100,12,9,38
111,13,9,38
117,15,9,38
125,16,9,40
134,18,9,41
141,19,10,41
144,21,10,42
148,22,10,42
153,22,10,43
159,22,10,43
160,23,10,39
140,24,11,34
119,22,11,34
105,21,11,34
97,20,11,34
89,19,11,34
85,18,11,33
81,16,11,33
81,15,11,35
85,14,11,35
88,13,11,35
91,13,11,35
92,13,11,33
90,13,11,33
88,13,11,32
85,13,10,33
85,13,10,33
84,12,10,33
84,12,10,33
84,12,10,33
84,12,10,33
84,12,10,33
84,12,10,33
84,12,10,33
84,12,9,33
84,12,9,33
83,12,10,33
83,12,9,34
85,13,9,34
87,13,9,34
89,14,9,34
91,14,9,34
93,13,9,34
94,13,9,34
96,14,9,34
96,14,9,34
97,14,9,34
98,14,9,34
99,14,9,34
99,14,9,34
99,14,9,34
100,14,9,34
100,14,9,34
101,14,9,34
101,14,9,34
101,14,9,34
102,14,9,36
106,14,9,38
115,14,9,38
123,15,9,40
136,16,9,41
144,17,9,41
153,18,9,42
159,19,9,42
162,19,10,42
164,20,10,42
167,20,10,43
168,21,11,43
170,21,11,43
171,22,11,43
172,22,12,43
173,23,12,43
173,23,13,44
174,23,13,44
174,23,14,44
177,21,14,44
180,20,15,44
181,20,15,43
181,20,15,43
180,21,16,43
179,21,16,43
178,21,16,43
178,21,17,43
178,21,17,43
179,22,17,44
179,22,18,44
166,22,18,35
138,22,18,33
117,23,18,33
102,22,18,33
92,21,18,33
85,21,18,33
78,20,18,33
74,20,18,33
71,20,18,33
67,20,18,33
64,20,18,33
62,20,18,33
60,20,18,33
59,20,18,33
58,20,18,33
57,19,18,33
57,19,18,33
57,19,18,33
57,19,18,33
57,19,18,33
58,19,17,33
58,19,17,33
59,19,17,34
65,19,17,36
71,19,17,36
77,19,17,37
86,20,17,38
89,21,17,38
93,21,17,38
97,22,17,38
104,22,17,39
110,22,17,39
113,22,17,39
116,22,17,39
116,23,17,39
116,23,18,39
115,23,18,39
111,23,18,35
99,22,18,34
90,21,18,34
82,20,18,34
79,20,18,35
78,20,18,35
75,20,18,34
71,20,18,33
68,19,18,33
66,19,17,33
64,19,17,33
63,19,17,33
63,19,17,33
62,19,17,33
62,18,17,33
62,18,17,33
62,18,17,33
62,18,17,33
62,18,17,33
62,18,17,33
63,18,17,33
63,18,17,33
63,18,17,33
63,18,17,33
63,18,16,33
63,18,16,33
63,18,16,33
63,17,16,33
64,17,16,33
64,17,16,33
64,17,16,33
64,17,16,33
64,17,16,33
64,17,16,33
64,17,16,33
64,17,16,33
64,17,16,33
64,17,15,33
64,17,15,33
65,17,15,33
65,17,15,33
65,17,15,33
64,17,15,33
64,17,15,33
64,17,15,33
64,17,15,33
64,17,15,33
64,17,15,33
67,17,15,36
75,17,15,36
82,17,15,38
92,18,15,38
100,19,15,38
107,20,15,38
110,20,15,38
113,20,15,39
116,20,15,39
111,20,15,35
100,19,15,34
92,18,15,34
87,17,15,34
86,17,15,34
84,17,15,34
80,17,15,33
76,17,15,33
74,17,15,33
72,17,15,33
70,17,15,33
69,17,15,33
68,16,15,33
68,16,15,33
67,16,15,33
67,16,15,33
67,16,14,33
66,16,14,33
67,16,14,33
67,16,14,33
67,16,14,33
67,16,14,33
68,15,13,33
68,15,13,33
69,15,13,33
70,15,13,33
71,15,13,33
71,14,13,33
73,14,12,33
73,14,12,33
74,14,12,33
74,14,12,33
74,14,12,33
75,14,12,33
75,14,12,33
75,14,12,33
75,14,12,33
75,14,12,33
74,14,12,32
73,14,11,32
73,14,12,32
73,14,11,33
73,13,11,33
73,13,11,33
73,13,11,33
73,13,11,33
73,13,11,33
73,13,11,33
74,13,11,33
74,13,11,33
74,13,11,33
74,13,11,33
74,13,11,33
75,13,11,33
75,13,11,33
75,13,11,33
75,13,11,33
75,13,10,33
76,12,10,33
76,12,10,33
76,12,10,33
77,12,10,33
77,12,10,33
77,12,10,33
77,12,10,33
77,12,10,33
78,12,10,33
78,12,10,33
78,12,10,33
78,12,10,33
78,12,9,33
79,12,9,33
79,12,9,33
79,12,9,33
79,12,9,33
80,11,9,33
82,11,9,33
83,11,9,33
84,12,9,33
85,12,9,33
85,12,9,33
85,11,9,33
85,11,9,33
85,11,9,33
85,11,9,33
85,11,9,33
86,11,9,33
86,11,9,33
86,11,9,33
89,12,9,36
95,12,9,39
113,13,9,46
150,14,9,50
191,18,9,52
207,24,9,55
187,26,9,40
159,24,10,35
133,21,10,33
118,20,10,33
106,19,10,33
94,19,10,33
88,18,10,33
81,18,10,32
78,17,10,32
75,15,9,32
74,14,9,33
76,13,9,34
79,12,9,34
85,11,10,34
87,11,10,34
89,12,10,33
88,12,9,33
86,12,9,33
89,12,9,36
94,12,9,36
100,13,9,36
104,14,10,37
110,15,9,38
115,16,9,38
126,17,9,41
144,19,9,49
181,21,9,55
216,26,9,65
229,28,10,65
228,30,11,66
211,31,12,51
191,31,13,46
178,29,13,45
170,29,14,45
163,30,14,44
157,30,14,44
154,30,15,44
152,30,15,44
158,30,15,48
169,30,16,49
175,29,16,49
178,29,16,48
179,28,16,48
180,28,17,48
182,27,17,48
182,27,17,48
182,27,18,47
182,27,18,47
179,27,19,45
166,27,19,39
136,26,19,34
115,25,19,34
100,24,20,34
91,23,20,35
87,22,20,36
84,22,20,35
78,21,19,34
73,21,19,34
68,21,19,33
